Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",0.0,Nil,Nil,No,0.0,No,fixed,,Nil,Nil,28-Nov-2022 11:00 AM,15-Dec-2022 12:00 PM,28-Nov-2022 11:00 AM,14-Dec-2022 05:00 PM,NA ,NA ,28-Nov-2022 11:00 AM,14-Dec-2022 05:00 PM,"S.E, R and B Division, Koraput","S.E R and B Division, Koraput",Construction of RCC Pre-cast compound wall of OAV Prajapucci in Dasamanthpur Block of Koraput District,Civil Works,Please refer Tender documents. ,NA ,"48,42,000",Civil Works - Buildings,Buildings ,Tender,90.0,90.0,Dasamanthpur,764028.0,NA ,NA ,NA ,"Office of the S.E R and B Division, Koraput",No ,No,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,S.E (R and B) KPT - 11 / 2022-23,2022_EICCL_83548_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online copy of tender cost and RC, PAN Card, GSTIN and Affidavit Machines and other documents.",AOC,05-Jun-2023,"INR 4,116,955",90.0,Satya Narayan Khura,05-Jun-2023 06:31 PM,AOCPJPC.pdf (592.00 KB),AWARD OF CONTRACT,SUPERINTENDING ENGINEER,Internal,"AE ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Satya Narayan Khura,05-Jun-2023 06:30 PM,finsummary_418186.pdf (651.83 KB),Finance,Nine nos. of tenderers documents opened.,Satya Narayan Khura,05-Jun-2023 06:23 PM,finance_418186.pdf,BOQ Comparative Chart,1,2011574,JK INFRASTRUCTURE,13-Dec-2022 06:45 PM,Rejected-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 06:32 PM,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-KORAPUT,2022_EICCL_83548_1,S.E (R and B) KPT - 11 / 2022-23,Construction of RCC Pre-cast compound wall of OAV Prajapucci in Dasamanthpur Block of Koraput District,1.0,2011923.0,ROBEL KADAM,INR,"4,116,955",SUPERINTENDING ENGINEER,Internal,"AE ESTIMATOR, AEE ESTIMATOR and DAO KORAPUT R and B DIVISION",Satya Narayan Khura,05-Jun-2023 06:25 PM,techsummary_418186.pdf (651.83 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,2,2013434,LAXMIKANTA BIDIKA,14-Dec-2022 11:41 AM,Rejected-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 06:32 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2001925,RAKESH KIRTANIA,03-Dec-2022 07:20 PM,Rejected-Technical,Disqualified in technical evaluation,05-Jun-2023 06:25 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,2013897,RAMESH CHANDRA SETHI,14-Dec-2022 03:17 PM,Rejected-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 06:32 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,2011923,ROBEL KADAM,13-Dec-2022 02:30 PM,Accepted-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 06:32 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,2013808,sangram keshari pradhan,14-Dec-2022 02:05 PM,Rejected-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 06:32 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,7,2013582,SANJEEV KUMAR SAHU,14-Dec-2022 02:22 PM,Rejected-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 06:32 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,8,2010370,SANSAI PANKA,12-Dec-2022 02:50 PM,Rejected-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 06:32 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,9,2011550,Santosh kumar rath,13-Dec-2022 11:49 AM,Rejected-AOC,The bidder has been selected as per transparent lottery system 1st lowest,05-Jun-2023 06:32 PM,,,,,,,,,,,,,,,,AOC
