Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
20-Feb-2023 10:00 AM,28-Feb-2023 11:00 AM,20-Feb-2023 10:00 AM,27-Feb-2023 04:00 PM,20-Feb-2023 10:00 AM ,27-Feb-2023 04:00 PM ,20-Feb-2023 10:00 AM,27-Feb-2023 04:00 PM,"24,200",Yes,fixed,,Nil,Nil,S.E RAIRANGPUR R AND B DIVISION,O/O THE S.E RAIRANGPUR R AND B DIVISION,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,ONLINE TRANSFER TOWARDS COST OF BID DOCUMENTS AND EMD,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,IFB SE 65 OF 2022-23,2023_EICCL_86258_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of weir under Minor Bridge over Jeuli Nallah at 3/570 Km of Mohadevdeuli Khiching Road (ODR) in the District of Mayurbhanj,CD WORKS,Please refer Tender documents. ,NA ,"24,15,000",Civil Works - Roads,NA ,Tender,90.0,90.0,RAIRANGPUR,757043.0,NA ,NA ,NA ,O/O THE S.E RAIRANGPUR R AND DIVISION,No ,No,AOC,HEMANT NAIK,Internal,MANIK SAHA AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,29-Jun-2023 03:36 PM,techsummary_428847.pdf (6773.38 KB),EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,2023_EICCL_86258_1,IFB SE 65 OF 2022-23,Construction of weir under Minor Bridge over Jeuli Nallah at 3/570 Km of Mohadevdeuli Khiching Road (ODR) in the District of Mayurbhanj,1.0,2090662.0,SMMT. TINIRANI DASH,INR,"2,052,972",1,2091809,ASISHRANJAN SETHI,27-Feb-2023 03:47 PM,Rejected-AOC,L1,29-Jun-2023 03:44 PM,HEMANT NAIK,Internal,MANIK SAHA AMARNATH SUBUDHI,S. AMARNATH SUBUDHI,29-Jun-2023 03:41 PM,finsummary_428847.pdf (1037.03 KB),Finance,EIGHT NOS BIDS OPENED FOR EVALUATION,S. AMARNATH SUBUDHI,29-Jun-2023 03:32 PM,,BOQ Comparative Chart,29-Jun-2023,"INR 2,052,972",90.0,S. AMARNATH SUBUDHI,29-Jun-2023 03:43 PM,WO.pdf (784.00 KB),WORK ORDER ISSUED TO SMT TINIRANI DASH,AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.pdf,"COPY OF LICENCE, GSTIN AND PAN CARD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2091588,BIRENDRA BEHERA,27-Feb-2023 02:54 PM,Rejected-AOC,L1,29-Jun-2023 03:44 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,MACHINERIES AND OTHER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2090670,DINESH KUMAR AGARWALA,27-Feb-2023 06:49 AM,Rejected-AOC,L1,29-Jun-2023 03:44 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2091706,LOHIT KUMAR MAHANTA,27-Feb-2023 03:29 PM,Rejected-AOC,L1,29-Jun-2023 03:44 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2091812,SHUBHAM KUMAR,27-Feb-2023 03:43 PM,Rejected-Technical,DISQUALIFIED,29-Jun-2023 03:36 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,2090488,SILVER CREEK CONSTRUCTIONS,26-Feb-2023 08:05 PM,Rejected-AOC,L1,29-Jun-2023 03:44 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,7,2090662,SMMT. TINIRANI DASH,27-Feb-2023 06:30 AM,Accepted-AOC,L1 LOTTERY WINNER,29-Jun-2023 03:44 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,8,2091617,SUNIL KUMAR SAHU,27-Feb-2023 03:10 PM,Rejected-AOC,L1,29-Jun-2023 03:44 PM,,,,,,,,,,,,,,,,,,,,AOC
