Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
29-Apr-2023 10:00 AM,11-May-2023 11:00 AM,29-Apr-2023 10:00 AM,10-May-2023 05:30 PM,29-Apr-2023 10:00 AM ,10-May-2023 05:30 PM ,29-Apr-2023 10:00 AM,10-May-2023 05:30 PM,1.0,ICICI BANK,Improvement to Gurudukhaman MIP in Barkote Block of deogarh district under RRR,Improvement to Gurudukhaman MIP in Barkote block of Deogarh district under RRR,C AND B CLASS CONTRACTOR ,NA ,"39,70,245",Civil Works - Others,IMP TO MIP ,Tender,90.0,240.0,BARKOTE BLOCK DEOGARH DISTRICT,768119.0,NA ,NA ,NA ,"O/O the Superintending Engineer, M.I. Division, De",No ,No,"6,000",0.0,Nil,Nil,No,"40,000",Yes,fixed,,Nil,Nil,"CE,Minor Irrigation,BBSR||Angul Minor Irrigation Circle Dhenkanal||MI Division Deogarh","EE,MID,DGR /01 / 2023-24",2023_CEMIB_88472_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"AFFIDAVIT, GSTIN, PAN, REGISTRATION CERTIFICATE AND AS PER DTCN","Superintending Engineer, M.I. Division, Deogarh","O/O of the Superintending Engineer, M.I. Division, Deogarh",AOC,"CE,Minor Irrigation,BBSR||Angul Minor Irrigation Circle Dhenkanal||MI Division Deogarh",2023_CEMIB_88472_2,"EE,MID,DGR /01 / 2023-24",Improvement to Gurudukhaman MIP in Barkote Block of deogarh district under RRR,1.0,2135252.0,SIMANTA KUMAR SAHU,INR,"3,375,106",S.E. MID DGR,Internal,"DAO, AEE ESTIMATOR, AEE DEOGARH, AEE BARKOTE",Ashok Kumar Naik,20-May-2023 09:52 AM,techsummary_436162.pdf (379.02 KB),21-Jun-2023,"INR 3,375,106",240.0,Ashok Kumar Naik,21-Jun-2023 01:21 PM,gurudukhaman.pdf (300.00 KB),S.E. MID DGR,Internal,"DAO, AE ESTIMATOR",Ashok Kumar Naik,21-Jun-2023 01:09 PM,finsummary_436162.pdf (379.02 KB),Finance,19 nos of bidders qualified,Ashok Kumar Naik,20-May-2023 09:45 AM,finance_436162.pdf,BOQ Comparative Chart,1,2134802,BANESWAR MUNDA,09-May-2023 01:02 PM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QNTY,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2134813,DHARANIDHAR PRADHAN,09-May-2023 01:17 PM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2135327,DUSMANTA PRADHAN,10-May-2023 10:54 AM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2134944,HARIHAR PRADHAN,09-May-2023 02:44 PM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2135314,JITEN KUMAR MAHAPATRA,10-May-2023 10:21 AM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2134312,JUGAL KISHORE NAYAK,08-May-2023 07:12 PM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2135238,KSHITISH KUMAR NAYAK,09-May-2023 11:29 PM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2134750,LINKAN KUMAR SAHU,09-May-2023 12:34 PM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2134917,Lokanath sahu,09-May-2023 02:31 PM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2135291,MANASA RANJAN DEBATA,10-May-2023 09:09 AM,Rejected-AOC,L2,21-Jun-2023 01:23 PM,AOC
