Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"CDO-cum-EO,ZP,Bargarg",Zilla Parishad Bargarh,1.0,Fee/PreQual/Technical/Finance,.pdf,"GSTN,PAN,affidavit, and others documents as per DTCN","6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Bargarh,IFB-CDO-cum-EO ZP BGH No.03 of 2022-23,2023_DZPBR_87137_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,28-Mar-2023 11:00 AM,12-Apr-2023 11:00 AM,28-Mar-2023 11:00 AM,11-Apr-2023 05:00 PM,28-Mar-2023 11:00 AM ,11-Apr-2023 05:00 PM ,28-Mar-2023 11:00 AM,11-Apr-2023 05:00 PM,"31,600",Yes,fixed,,Nil,Nil,1,ICICI BANK,Construction of SC building at Janged,Building works,reference tender documents ,NA ,"31,58,433",Civil Works - Buildings,NA ,Tender,90.0,180.0,Attabira,768027.0,NA ,NA ,NA ,Zilla Parishad Bargarh,No ,No,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Bargarh,2023_DZPBR_87137_3,IFB-CDO-cum-EO ZP BGH No.03 of 2022-23,Construction of SC building at Janged,1.0,2112169.0,BIKASH SETH,INR,"2,684,984.179",CDO-cum-EO,Internal,"Addl EO(Tech),Programe manager(finance),AE NHM,JE NHMAddl EO(Tech),Programe manager(finance),AE NHM,JE NHM",JAGAN DAS,30-Jun-2023 05:20 PM,techsummary_431792.pdf (161.31 KB),30-Jun-2023,"INR 2,684,984.179",180.0,JAGAN DAS,30-Jun-2023 05:28 PM,janged.pdf (433.00 KB),Bikash seth final bidder,CDO-cum-EO,Internal,"Addl EO(Tech),Programe manager(finance),AE NHM,JE NHM",JAGAN DAS,30-Jun-2023 05:24 PM,finsummary_431792.pdf (161.31 KB),Finance,tender open,JAGAN DAS,30-Jun-2023 12:37 PM,,BOQ Comparative Chart,1,2112169,BIKASH SETH,11-Apr-2023 12:22 PM,Accepted-AOC,sccesful bidder,30-Jun-2023 05:29 PM,AOC
,,,,.xls,Bill of qquantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2112260,NILESH KUMAR MAHAPATRA,11-Apr-2023 04:13 PM,Rejected-AOC,l2 unsuccessful bidder,30-Jun-2023 05:29 PM,AOC
