Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,30-May-2023 04:38 PM,31-May-2023 11:00 AM,techsummary_436449.pdf (104.97 KB),Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,31-May-2023 11:35 AM,,BOQ Comparative Chart,1,2140324,MILAN KUMAR LENKA,16-May-2023 03:12 PM,Rejected-Finance,DUE TO L2 BIDDER,30-Jun-2023 12:02 PM,30-Jun-2023,"INR 10,920,669",270.0,Bikram Keshari Malla,30-Jun-2023 12:04 PM,WORLD.pdf (731.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 28.06.2023,1.0,2140270.0,Sarat Malik,INR,"10,920,669",Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_88456_36,05/OPHWC/2023-24,Const. of Administrative bldg. of Driving Testing Track at RTO Kendrapada.,Technical,THREE BIDDERS HAVE PARTICIPATED,Bikram Keshari Malla,17-May-2023 01:29 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,30-Jun-2023 12:02 PM,finsummary_436449.pdf (727.39 KB),AOC,1.0,ICICI BANK,"1,21,300",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,05/OPHWC/2023-24,2023_OSPHW_88456_36,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,01-May-2023 06:55 PM,17-May-2023 11:00 AM,01-May-2023 06:55 PM,16-May-2023 05:00 PM,01-May-2023 06:55 PM ,04-May-2023 05:00 PM ,01-May-2023 06:55 PM,16-May-2023 05:00 PM,31-May-2023 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,Const. of Administrative bldg. of Driving Testing Track at RTO Kendrapada.,Building Work,Please refer Tender documents  ,NA ,"1,21,32,728",Civil Works - Buildings,NA ,Tender,90.0,270.0,Kendrapada,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC
,,,,,,,,,,,,,2,2140270,Sarat Malik,16-May-2023 04:26 PM,Accepted-AOC,QUALIFIED BIDDER,30-Jun-2023 12:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,2139925,Sugs Lloyd Private Limited,16-May-2023 02:55 PM,Rejected-Technical,Due to non submission of adequate similar nature of work as per DTCN clause no-11 and 110 (k) as per DTCN clause no-11 and 110 (k),30-May-2023 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,AOC
