Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Executive Engineer,Internal,,Sujit Kumar Naik,26-Apr-2023 07:07 PM,27-Apr-2023 09:00 AM,techsummary_434750.pdf (405.48 KB),1.0,2121221.0,KASHINATH MOHARANA,INR,"21,212,082",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,2023_EICCL_87708_7,BC KLD-64/2022-23,Implementation of AMO HOSPITAL programme under 5T at SDH Dharamgarh for the year 2022-23.,Finance,3 no bidder admitted,Sujit Kumar Naik,27-Apr-2023 09:37 AM,,BOQ Comparative Chart,1,2121221,KASHINATH MOHARANA,24-Apr-2023 03:39 PM,Accepted-AOC,Qualified,19-Jun-2023 04:58 PM,Technical,3 nos bidder are admitted,Sujit Kumar Naik,26-Apr-2023 06:53 PM,,19-Jun-2023,"INR 21,212,082",150.0,Sujit Kumar Naik,19-Jun-2023 04:57 PM,Dharamgarh5T.pdf (427.00 KB),Executive Engineer,Internal,,Sujit Kumar Naik,19-Jun-2023 04:52 PM,finsummary_434750.pdf (427.14 KB),AOC,"2,49,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,BC KLD-64/2022-23,2023_EICCL_87708_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"CONTRACTOR RC,PAN,GSTIN,AFFIDAVIT, UNDERTAKINGS OTHER DOCUMENTS AS PER DTCN","10,000",0.0,Nil,Nil,No,Implementation of AMO HOSPITAL programme under 5T at SDH Dharamgarh for the year 2022-23.,Building,Please refer Tender documents. ,NA ,"2,49,52,455",Civil Works - Buildings,NA ,Tender,90.0,150.0,Dharamgarh Kalahandi,766015.0,NA ,NA ,NA ,O/O SE Kalahandi R and B Division Bhawanipatna,No ,No,Executive Engineer,O/O Superintending Engineer Kalahandi R and B Division Bhawanipatna,18-Apr-2023 04:00 PM,25-Apr-2023 11:00 AM,18-Apr-2023 04:00 PM,24-Apr-2023 05:00 PM,18-Apr-2023 04:00 PM ,22-Apr-2023 05:00 PM ,18-Apr-2023 04:00 PM,24-Apr-2023 05:00 PM,27-Apr-2023 09:00 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2121234,M/S MAA MANGALA CONSTRUCTION,24-Apr-2023 04:21 PM,Rejected-Finance,Disqualified,19-Jun-2023 04:52 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2121343,PRADEEP KUMAR NAIK,24-Apr-2023 04:56 PM,Rejected-Finance,Disqualified,19-Jun-2023 04:52 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
