S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2096138.0,MANOJ KUMAR BARAL,INR,"688,389.8",Finance,Tender opened successfully,Pranabananda Sahu,10-Mar-2023 01:36 PM,,BOQ Comparative Chart,EXECUTIVE OFFICER,Internal,,Pranabananda Sahu,05-Jun-2023 02:04 PM,finsummary_429807.pdf (233.34 KB),Municipal Bodies||Balasore Municipality,2023_ORULB_86458_24,BM_11_2022_23,Construction of paver block road at Olandaz sahi from Suresh Maharana res to Gangadhar Rana res in WARD NO_24 under Balasore Municipality,EXECUTIVE OFFICER,Internal,,Pranabananda Sahu,05-Jun-2023 11:03 AM,techsummary_429807.pdf (233.34 KB),1,2096135,KARTICK CHANDRA PRADHAN,07-Mar-2023 01:52 PM,Rejected-Finance,L2,05-Jun-2023 02:04 PM,05-Jun-2023,"INR 812,300",60.0,Pranabananda Sahu,05-Jun-2023 02:05 PM,WO1124.pdf (166.00 KB),AOC,"Executive Officer, Balasore Municipality",BALASORE MUNICIPALITY,"6,884",Yes,percentage,1.0%,Nil,Nil,Construction of paver block road at Olandaz sahi from Suresh Maharana res to Gangadhar Rana res in WARD NO_24 under Balasore Municipality,Construction of paver block road at Olandaz sahi from Suresh Maharana res to Gangadhar Rana res in WARD NO_24 under Balasore Municipality,Please refer Tender documents. ,NA ,"6,88,390",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756003.0,NA ,NA ,NA ,Balasore Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,24-Feb-2023 05:00 PM,10-Mar-2023 11:00 AM,24-Feb-2023 05:00 PM,09-Mar-2023 05:00 PM,NA ,NA ,24-Feb-2023 05:00 PM,09-Mar-2023 05:00 PM,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Municipal Bodies||Balasore Municipality,BM_11_2022_23,2023_ORULB_86458_24,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2096138,MANOJ KUMAR BARAL,07-Mar-2023 01:28 PM,Accepted-AOC,WO,05-Jun-2023 02:05 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2095807,NANDA KISHORE RATH,06-Mar-2023 01:54 PM,Rejected-AOC,L1,05-Jun-2023 02:05 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
