Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Chairperson,Internal,"Sri Santosh Ku. Pradhan,ADM(R),G.S.Mallick,EO,Angul Municipality,Harihar Naik,ATO,Angul,Rabin ku. Das,AEE,Angul Municipality",Girija Sankar Mallik,20-Feb-2023 12:40 PM,techsummary_408960.pdf (3699.67 KB),Municipal Bodies||Angul Municipality,2022_ORULB_80803_2,EO/AGLM-07/2022-23,Const. of c.c. drain from back side of Siridi Sai temple to Raimani Murmu house at Bharat nagar in ward No.17,1.0,1927954.0,SANJAYA KUMAR JENA,INR,"156,357",1,1926140,BAPUJI KUMAR SAHOO,08-Sep-2022 11:33 AM,Rejected-AOC,Lottery looser,01-Jun-2023 01:19 PM,01-Jun-2023,"INR 183,927.54",60.0,Girija Sankar Mallik,01-Jun-2023 01:08 PM,AOC.pdf (597.00 KB),Date of agreement 30.09.2022 date of completion 29.11.2022,Finance,4 Nos bidders participated,Girija Sankar Mallik,12-Sep-2022 11:02 AM,,BOQ Comparative Chart,Chairperson,Internal,"Sri Santosh Ku. Pradhan,ADM(R),G.S.Mallick,EO,Angul Municipality,Harihar Naik,ATO,Angul,Rabin ku. Das,AEE,Angul Municipality",Girija Sankar Mallik,28-Feb-2023 12:39 PM,finsummary_408960.pdf (1650.10 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost. EMD declaration, RC, GST, PAN, Affidavit and other document as per DTCN",0.0,No,fixed,,Nil,Nil,Executive Officer,"O/O Executive Officer, Angul Municipality, Angul",Const. of c.c. drain from back side of Siridi Sai temple to Raimani Murmu house at Bharat nagar in ward No.17,Const. of c.c. drain from back side of Siridi Sai temple to Raimani Murmu house at Bharat nagar in ward No.17,Please refer Tender documents. ,NA ,"1,83,928",Civil Works - Others,NA ,Tender,90.0,60.0,Angul,759122.0,NA ,NA ,NA ,"O/O Executive Officer, Angul Municipality, Angul",No ,No,30-Aug-2022 10:00 AM,09-Sep-2022 11:00 AM,30-Aug-2022 10:00 AM,08-Sep-2022 05:00 PM,NA ,NA ,30-Aug-2022 10:00 AM,08-Sep-2022 05:00 PM,1.0,ICICI BANK,600.0,0.0,Nil,Nil,No,Municipal Bodies||Angul Municipality,EO/AGLM-07/2022-23,2022_ORULB_80803_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,1928426,DIBYAKANTA DEHURY (ST),08-Sep-2022 08:56 AM,Rejected-AOC,Lottery looser,01-Jun-2023 01:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,1927954,SANJAYA KUMAR JENA,07-Sep-2022 12:26 PM,Accepted-AOC,Lottery winner,01-Jun-2023 01:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,1928550,SATYABHAMA DAS,08-Sep-2022 11:30 AM,Rejected-AOC,Lottery looser,01-Jun-2023 01:19 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
