Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
01-Mar-2023 05:00 PM,13-Mar-2023 11:00 AM,01-Mar-2023 05:00 PM,10-Mar-2023 05:00 PM,01-Mar-2023 05:00 PM ,06-Mar-2023 05:00 PM ,01-Mar-2023 05:00 PM,10-Mar-2023 05:00 PM,Extension of Distribution System of Bahalda-II LIP Under Bahalda Block in Mayurbhanj District,Extension of Distribution System of Bahalda-II LIP Under Bahalda Block in Mayurbhanj District,Please refer Tender documents ,NA ,"4,94,230",Civil Works - Lift Irrigation Schemes,NA ,Tender,60.0,60.0,Karanjia,757037.0,NA ,NA ,NA ,Karanjia,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper Cost,EMD,GST Challan,GSTIN,PAN,Affidavit,Civil and HT License,Joint Venture Agreement",Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,e-Procurement Notice Bid ID 18 EELID (KJA/2022-23),2023_OLIC_86624_3,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"4,942",Yes,fixed,,Nil,Nil,Executive Engineer,"At-Ankura,Po-Karanjia,Dist-Mayurbhanj","2,000",0.0,Nil,Nil,No,AOC,03-Apr-2023,"INR 420,145",60.0,BIKRAMADITYA PANIGRAHY,02-Jun-2023 02:07 PM,Bahalda-II.pdf (321.00 KB),Award of Contract,1.0,2096700.0,SAGARIKA GIRI,INR,"420,145",Bikramaditya,Internal,"Bikramaditya, Kamala, Sarbeswar, Gangadhar",BIKRAMADITYA PANIGRAHY,20-Mar-2023 05:51 PM,finsummary_430271.pdf (254.36 KB),Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Karanjia,2023_OLIC_86624_3,e-Procurement Notice Bid ID 18 EELID (KJA/2022-23),Extension of Distribution System of Bahalda-II LIP Under Bahalda Block in Mayurbhanj District,Finance,Bid opening Summary,BIKRAMADITYA PANIGRAHY,13-Mar-2023 01:54 PM,finance_430271.pdf,BOQ Comparative Chart,1,2097455,GIRIDHARI JENA,10-Mar-2023 03:35 PM,Rejected-Finance,Not Selected in Lottery,20-Mar-2023 05:51 PM,Bikramaditya,Internal,"Bikramaditya, Kamala, Sarbeswar, Gangadhar",BIKRAMADITYA PANIGRAHY,17-Mar-2023 12:16 PM,techsummary_430271.pdf (375.96 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2095946,PRAMOD KUMAR SAHU,09-Mar-2023 03:52 PM,Rejected-Finance,Not Selected in Lottery,20-Mar-2023 05:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2097150,RANJAN KUMAR PANDA,10-Mar-2023 12:37 AM,Rejected-AOC,Rejected,02-Jun-2023 02:08 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2096700,SAGARIKA GIRI,09-Mar-2023 01:44 PM,Accepted-AOC,Awarded,02-Jun-2023 02:08 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2097031,SASMITA RAM,09-Mar-2023 06:12 PM,Rejected-Finance,Not Selected in Lottery,20-Mar-2023 05:51 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2097402,Sujata Das,10-Mar-2023 02:17 PM,Rejected-Finance,Not Selected in Lottery,20-Mar-2023 05:51 PM,,,,,,,AOC
