Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Tender Paper cost GSTIN PAN Contractor Registration Certificate Affidavit,"4,000",0.0,Nil,Nil,No,23-Jan-2023 09:00 AM,02-Feb-2023 11:00 AM,23-Jan-2023 09:00 AM,01-Feb-2023 05:30 PM,23-Jan-2023 09:00 AM ,30-Jan-2023 05:30 PM ,23-Jan-2023 09:00 AM,01-Feb-2023 05:30 PM,"8,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Rairangpur,Identification No.43 of 2022-23,2023_RWSS_85464_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,SE RWSS Division Rairangpur,O/o SE RWSS Division Rairangpur,"Repair of RWSS Division Office under RWSS Section, Rairangpur in the District of Mayurbhanj (NRB)","Repair of RWSS Division Office under RWSS Section, Rairangpur in the District of Mayurbhanj (NRB)",Please refer Tender documents. ,NA ,"8,47,558",Civil Works - Water Works,NA ,Tender,90.0,30.0,Rairangpur,757043.0,NA ,NA ,NA ,O/o SE RWSS Division Rairangpur,No ,No,AOC,Ratnakar Sial,Internal,Ratnakar Sial Umesh Chandra Mohanta Manik Saha,Umesh Chandra Mahanta,27-Jun-2023 07:28 PM,techsummary_426067.pdf (604.88 KB),1,2067494,LALIT BHARTI,01-Feb-2023 03:06 PM,Rejected-AOC,L1 Rejected,27-Jun-2023 07:34 PM,Finance,Admitted above Bidders,Umesh Chandra Mahanta,21-Feb-2023 11:24 AM,finance_426067.pdf,BOQ Comparative Chart,1.0,2067438.0,RAHUL SWAMI,INR,"720,509",27-Jun-2023,"INR 720,509",30.0,Umesh Chandra Mahanta,27-Jun-2023 07:33 PM,Buildingwo.pdf (742.00 KB),Work order issued,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Rairangpur,2023_RWSS_85464_1,Identification No.43 of 2022-23,"Repair of RWSS Division Office under RWSS Section, Rairangpur in the District of Mayurbhanj (NRB)",Ratnakar Sial,Internal,Ratnakar Sial Umesh Chandra Mohanta Manik Saha,Umesh Chandra Mahanta,27-Jun-2023 07:31 PM,finsummary_426067.pdf (604.88 KB),AOC
,,.pdf,Work Experience Certificate as per DTCN,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2067438,RAHUL SWAMI,01-Feb-2023 01:44 PM,Accepted-AOC,L1 Accepted,27-Jun-2023 07:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2067271,SANDIP RANJAN BEJ,01-Feb-2023 01:30 PM,Rejected-AOC,L1 Rejected,27-Jun-2023 07:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2067342,SATYAJIT BARIK,01-Feb-2023 12:51 PM,Rejected-AOC,L1 Rejected,27-Jun-2023 07:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
