Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi,ZP-KLD-T-7/2022-23,2023_DZPK_87801_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",Nil,Nil,No,"CDO-cum-EO, Zilla Parishad, Kalahandi","O/o Zilla Parishad, Kalahandi, Bhawanipatna","62,000",Yes,fixed,,Nil,Nil,12-Apr-2023 01:00 PM,22-Apr-2023 11:00 AM,12-Apr-2023 01:00 PM,21-Apr-2023 05:00 PM,12-Apr-2023 01:00 PM ,17-Apr-2023 05:00 PM ,12-Apr-2023 01:00 PM,21-Apr-2023 05:00 PM,28-Apr-2023 09:00 AM,1.0,Fee/PreQual/Technical,.pdf,"RC, GST, PAN, No relation certificate, Affidavite",1.0,ICICI BANK,"Construction of Day care PHC at Bengaon, under Lanjigarh block",Building work,Please refer Tender documents. ,NA ,"61,98,245",Civil Works - Buildings,NA ,Tender,90.0,180.0,"O/o Zilla Parishad, Kalahandi, Bhawanipatna",766001.0,NA ,NA ,NA ,"O/o Zilla Parishad, Kalahandi, Bhawanipatna",No ,No,AOC,1.0,2118662.0,SHASHIRAM MANGARAJ,INR,"5,739,575",30-Jun-2023,"INR 5,739,575",180.0,Sachin Prakash Pawar,30-Jun-2023 11:03 AM,Bengaon.pdf (113.00 KB),Finance,4 nos. bidder particiated,Rushikesh Dansana,28-Apr-2023 10:47 AM,,BOQ Comparative Chart,Technical,4 nos. bidder participated,Sachin Prakash Pawar,24-Apr-2023 10:18 AM,,"CDO-cum-EO, Zilla Parishad, Kalahandi",Internal,,Sachin Prakash Pawar,30-Jun-2023 11:02 AM,finsummary_433840.pdf (112.78 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi,2023_DZPK_87801_2,ZP-KLD-T-7/2022-23,"Construction of Day care PHC at Bengaon, under Lanjigarh block",1,2118293,Bhojraj Rana,20-Apr-2023 09:44 PM,Rejected-Finance,disqualified,30-Jun-2023 11:02 AM,"CDO-cum-EO, Zilla Parishad, Kalahandi",Internal,,Sachin Prakash Pawar,27-Apr-2023 06:27 PM,28-Apr-2023 09:00 AM,techsummary_433840.pdf (59.38 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2113887,CLASSIC CONSTRUCTION,18-Apr-2023 10:01 PM,Rejected-Finance,disqualified,30-Jun-2023 11:02 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2118275,KAMDEV BEMAL,21-Apr-2023 01:54 PM,Rejected-Finance,disqualified,30-Jun-2023 11:02 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2118662,SHASHIRAM MANGARAJ,21-Apr-2023 02:35 PM,Accepted-AOC,qualified,30-Jun-2023 11:04 AM,,,,,,,,AOC
