EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"3,000",Yes,fixed,,"EXECUTIVE OFFICER , PIPILI NAC",PIPILI,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST, EMD, RC, GST, PAN, AFFIDAVIT,OTHER DOCUMENTS AS PER DTCN","2,240",0.0,"EXECUTIVE OFFICER , PIPILI NAC",PIPILI,No,24-Jun-2020 11:00 AM,16-Jul-2020 02:00 PM,24-Jun-2020 11:00 AM,06-Jul-2020 05:00 PM,NA ,NA ,24-Jun-2020 11:00 AM,06-Jul-2020 05:00 PM,"EXECUTIVE OFFICER , PIPILI NAC","EXECUTIVE OFFICER , PIPILI NAC",1,ICICI BANK,Municipal Bodies||Pipli NAC,PIPILI-NAC-1/2020-21,2020_ORULB_61693_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of CC road from Behera sahi to Sachi Sir house Wno-10 for the year 2020-2021,CIVIL WORK,Please refer Tender documents. ,NA ,"2,86,487",Civil Works - Others,NA ,Tender,90.0,60.0,PIPILI,752104.0,NA ,NA ,NA ,"EXECUTIVE OFFICER , PIPILI NAC",No ,No,AOC,07-Jun-2023,"INR 242,362.6",60.0,POOJA ROUT,07-Jun-2023 03:25 PM,6.pdf (202.00 KB),Chairperson,Internal,Committee Head ChairPerson Pipli NAC Executive Officer Pipli NAC Municipal Engineer Accounts Officer Pipli Block Assistant Engineer Pipli Block Junior Engineer pipli NAC,POOJA ROUT,07-Jun-2023 03:23 PM,finsummary_324311.pdf (110.65 KB),Finance,2 nos of bidder participated L1 bidder quoted rate is 5.25 less and L2 bidder quoted rate is 0.00 percentage,POOJA ROUT,07-Jun-2023 03:15 PM,,BOQ Comparative Chart,1,1326177,BISWARANJAN PRADHAN,05-Jul-2020 09:12 PM,Rejected-AOC,Quoted value is 2nd lowest,07-Jun-2023 03:28 PM,1.0,1326995.0,pradipta ranjan sahoo,INR,"242,362.6",Municipal Bodies||Pipli NAC,2020_ORULB_61693_6,PIPILI-NAC-1/2020-21,Construction of CC road from Behera sahi to Sachi Sir house Wno-10 for the year 2020-2021,Chairperson,Internal,Committee Head ChairPerson Pipli NAC Executive Officer Pipli NAC Municipal Engineer Accounts Officer Pipli Block Assistant Engineer Pipli Block Junior Engineer pipli NAC,POOJA ROUT,07-Jun-2023 03:18 PM,techsummary_324311.pdf (110.65 KB),AOC
,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,1326995,pradipta ranjan sahoo,06-Jul-2020 12:33 PM,Accepted-AOC,Quoted value is lowest one,07-Jun-2023 03:28 PM,,,,,,,,,,,,,,,,AOC
