Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
BASISTHA KUMAR PATTANAIK,Internal,"Sri P.K.Mishra S.E Nabarangpur, DAO Nabarangpur R and B Division Sri Akshaya kumar Rout A.E.E Jeypore R and B Circle.",Basistha Kumar Pattanaik,02-Mar-2023 11:06 AM,04-Mar-2023 11:00 AM,techsummary_426020.pdf (390.89 KB),1.0,2069105.0,S P CONSTRUCTION,INR,"61,312,533",EIC-CIVIL||SERNB-CIRCLE-JEYPORE,2023_EICCL_85458_2,C.C.E.J.C R AND B 15/2022-23,IMPROVEMENT SUCH AS WIDENING AND STRENGTHENING TO DABUGAON-MAIDALPUR ROAD FROM 0-000 KM TO 5-000 KM IN THE DISTRICT OF NABARANGPUR UNDER STATE PLAN,Finance,Price bid of the above bidders Downloaded,Basistha Kumar Pattanaik,06-Mar-2023 11:00 AM,finance_426020.pdf,BOQ Comparative Chart,1,2074938,CHANDRA SEKHAR JENA,09-Feb-2023 12:08 PM,Rejected-Finance,4TH LOWEST BIDDER,22-Jun-2023 05:12 PM,Technical,ABOVE BIDDERS ARE PROVISIONALLY QUALIFIED FOR TECHNICAL EVALUATION.,Basistha Kumar Pattanaik,17-Feb-2023 12:41 PM,technical_426020.pdf,BASISTHA KUMAR PATTANAK,Internal,,Akshaya Kumar Rout,22-Jun-2023 05:12 PM,finsummary_426020.pdf (610.01 KB),22-Jun-2023,"INR 61,312,533",300.0,Alok Mohanty,22-Jun-2023 05:42 PM,AOCSPCONSTRUCTION.pdf (740.00 KB),AOC,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD, GST Registration Certificate and GSTIN, PAN, Contractor RC",1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-JEYPORE,C.C.E.J.C R AND B 15/2022-23,2023_EICCL_85458_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,21-Jan-2023 10:00 AM,10-Feb-2023 10:00 AM,21-Jan-2023 10:00 AM,09-Feb-2023 05:00 PM,NA ,NA ,21-Jan-2023 10:00 AM,09-Feb-2023 05:00 PM,04-Mar-2023 11:00 AM,"6,81,200",Yes,fixed,,Nil,Nil,IMPROVEMENT SUCH AS WIDENING AND STRENGTHENING TO DABUGAON-MAIDALPUR ROAD FROM 0-000 KM TO 5-000 KM IN THE DISTRICT OF NABARANGPUR UNDER STATE PLAN,CIVIL WORK,Please refer Tender documents. ,NA ,,Civil Works - Roads,ROAD ,Tender,90.0,300.0,NABARANGPUR,764059.0,NA ,NA ,NA ,O/O C.C.E R and B Circle Jeypore,No ,No,CHIEF CONSTRUCTION ENGINEER,Chief Construction Engineer Jeypore R and B circle Jeypore,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2074864,JMBG CONSTRUCTION,09-Feb-2023 03:49 PM,Rejected-AOC,2ND LOWEST BIDDER,22-Jun-2023 05:47 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,.pdf,Affidavit Undertakings and Other Documents as per SBD/DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2075113,PRABHAT KUMAR BISOYI,09-Feb-2023 11:48 AM,Rejected-Finance,3RD LOWEST BIDDER,22-Jun-2023 05:12 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,2069105,S P CONSTRUCTION,07-Feb-2023 03:49 PM,Accepted-AOC,1ST LOWEST BIDDER,22-Jun-2023 05:47 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
