Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Construction of H. L. Bridge over Mandalia Nallah at on Rajanpal to Anlaberni road via Baliamba in the District of Angul under State Plan,Construction of H. L. Bridge over Mandalia Nallah at on Rajanpal to Anlaberni road via Baliamba in the District of Angul under State Plan,Please refer Tender documents. ,NA ,"12,70,87,066",Civil Works - Bridges,NA ,Tender,90.0,547.0,In the District of Angul,751001.0,NA ,NA ,NA ,"Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswa",No ,No,1.0,ICICI BANK,"12,70,900",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, Bid Security Declaration, GSTIN, PAN, RC and Affidavit",04-Mar-2023 10:00 AM,21-Mar-2023 11:30 AM,04-Mar-2023 10:00 AM,20-Mar-2023 05:00 PM,04-Mar-2023 10:00 AM ,20-Mar-2023 05:00 PM ,04-Mar-2023 10:00 AM,20-Mar-2023 05:00 PM,10-Apr-2023 11:00 AM,"Chief Engineer (World Bank Project), Odisha","Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswar",EIC-CIVIL||EIC-CIVIL,CE-WBP(O)-35/2022-23,2023_EICCL_86610_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,1st corrigendum to Bid Identification No.CE-WBP(O)-35/2022-23,Date,,AOC,EIC-CIVIL||EIC-CIVIL,2023_EICCL_86610_2,CE-WBP(O)-35/2022-23,Construction of H. L. Bridge over Mandalia Nallah at on Rajanpal to Anlaberni road via Baliamba in the District of Angul under State Plan,1.0,2099120.0,sharad kumar gupta,INR,"126,947,270","Er. M. R. Misra, EIC (Civil), Odisha",Internal,"Er. D. P. Mishra, CE, WBP, Odisha, Er. P. K. Pradhan, ACE, NABARD, Smt. Anita Samal, A.O",Mamatamayee Pradhan,06-Apr-2023 07:51 PM,10-Apr-2023 11:00 AM,techsummary_430417.pdf (4964.97 KB),02-Jun-2023,"INR 126,947,270",547.0,Mamatamayee Pradhan,02-Jun-2023 10:09 PM,AGT_MANDALIA.pdf (1853.00 KB),"Agreement No.19 P1 of 2023-24 of S.E., Angul R and B Division, Angul",The Commissioner-cum-Secretary to Goverment,Internal,"Er. D. P. Mishra, CE, WBP, Odisha",Mamatamayee Pradhan,02-Jun-2023 10:07 PM,finsummary_430417.pdf (4586.27 KB),Technical,Two bidders participated in this tender,Pratik Acharya,21-Mar-2023 01:42 PM,,1.0,2099889.0,M/s.S.K.Agarwalla,19-Mar-2023 10:47 AM,Rejected-AOC,2nd lowest bidder,02-Jun-2023 10:11 PM,Finance,Two qualified bidders participated in this tender and sharad kumar gupta stands 1st lowest 0.11 percent less than the corresponding estimated cost put to tender,Pratik Acharya,10-Apr-2023 11:28 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2099120.0,sharad kumar gupta,16-Mar-2023 11:14 AM,Accepted-AOC,1st lowest bidder,02-Jun-2023 10:11 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
