S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"95,020",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,05/SERW/AND/2022-23,2023_CERWI_85414_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,Superintending Engineer,"O/o the Superintending Engineer, R.W. Division, Anandapur - Salapada-758020",19-Jan-2023 05:10 PM,27-Jan-2023 11:30 AM,19-Jan-2023 05:10 PM,25-Jan-2023 05:00 PM,19-Jan-2023 05:10 PM ,24-Jan-2023 05:00 PM ,19-Jan-2023 05:10 PM,25-Jan-2023 05:00 PM,28-Feb-2023 09:00 AM,Construction of road from PWD Road to HO Sahi at Sankapalli from 0.00km to 1.050km under DMF in the district of Keonjhar for 2022-23,Construction of road from PWD Road to HO Sahi at Sankapalli from 0.00km to 1.050km under DMF in the district of Keonjhar for 2022-23,Please refer Tender Documents ,NA ,"95,02,000",Civil Works - Roads,NA ,Tender,90.0,180.0,"Salapada, Anandapur",758020.0,NA ,NA ,NA ,"R.W. Division, Anandapur",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, Contractor RC, PAN, GSTIN, Affidavits, EMD, Labour License",AOC,ER. Sarat Kumar Rout,Internal,,Sarat Kumar Rout,18-Apr-2023 11:45 AM,finsummary_425765.pdf (209.20 KB),29-May-2023,"INR 8,077,334",180.0,Sarat Kumar Rout,28-Jun-2023 06:02 PM,MKRout.pdf (185.00 KB),Finance,09 bidders bid with quoted percent 14.99,Sarat Kumar Rout,15-Apr-2023 01:22 PM,finance_425765.pdf,BOQ Comparative Chart,Technical,9 bidders bid,Sushanti Dhal,27-Feb-2023 08:04 PM,technical_425765.pdf,1,2061060,ABHIRAM SAHU,25-Jan-2023 01:20 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:04 PM,1.0,2060764.0,MIHIR KUMAR ROUT,INR,"8,077,334",CE RW I||RWCIRCLE-KEONJHAR||RWDIVISION-ANANDAPUR,2023_CERWI_85414_7,05/SERW/AND/2022-23,Construction of road from PWD Road to HO Sahi at Sankapalli from 0.00km to 1.050km under DMF in the district of Keonjhar for 2022-23,ER. Sarat Kumar Rout,Internal,,Sushanti Dhal,27-Feb-2023 08:17 PM,28-Feb-2023 09:00 AM,techsummary_425765.pdf (209.18 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machineries owned / on hire, Similar nature of works and other documents as per DTCN",AOC,,,,,,,,,,,,,,,,,,,,,,,,2,2060491,Ajaya Kumar Ghadei,24-Jan-2023 08:22 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:04 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,3,2060875,BHUBANANANDA OJHA,25-Jan-2023 11:43 AM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:04 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4,2060958,GAGAN BIHARI BEHERA,25-Jan-2023 02:15 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:04 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,5,2060764,MIHIR KUMAR ROUT,25-Jan-2023 10:28 AM,Accepted-AOC,Won 1st position in lottery procedure,28-Jun-2023 06:04 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,6,2061214,Nishikanta Swain,25-Jan-2023 03:33 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:04 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,7,2059064,SISIR KUMAR MOHAPATRA,23-Jan-2023 04:31 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:04 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,8,2060617,SUBRAT KUMAR SAMAL,25-Jan-2023 11:32 AM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:04 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,9,2060574,SURESH KUMAR JENA,25-Jan-2023 12:23 PM,Rejected-AOC,Not win in lottery procedure,28-Jun-2023 06:04 PM,,,,,,,,,,,,,,,,,AOC
