Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
23-Mar-2023 10:30 AM,11-Apr-2023 11:00 AM,23-Mar-2023 10:30 AM,10-Apr-2023 05:00 PM,NA ,NA ,23-Mar-2023 10:30 AM,10-Apr-2023 05:00 PM,Superintending Engineer,"Superintending Engineer, Drainage Division, BMC",1,ICICI BANK,"19,171",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-11/2022-23 dtd.20.03.2023,2023_ORULB_87126_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scan Copy of all document,Providing RCC precast slabs to open drains at different vulnerable location in ward no-04,Providing RCC precast slabs to open drains at different vulnerable location in ward no-04,As per DTCN ,NA ,"19,17,117",Civil Works - Others,NA ,Tender,120.0,90.0,BMC Limited Area,751007.0,NA ,NA ,NA ,"Drainage Division, BMC",No ,No,"6,000",0.0,Nil,Nil,No,AOC,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Ramachandra Dasmohapatra,01-Jun-2023 11:32 AM,techsummary_431695.pdf (105.59 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_87126_2,BMC-EE-DD-11/2022-23 dtd.20.03.2023,Providing RCC precast slabs to open drains at different vulnerable location in ward no-04,1.0,2110736.0,RANJIT KUMAR DAS,INR,"2,327,801",1,2110736,RANJIT KUMAR DAS,08-Apr-2023 09:18 PM,Accepted-AOC,1st lowest,01-Jun-2023 11:38 AM,01-Jun-2023,"INR 2,327,801",90.0,Ramachandra Dasmohapatra,01-Jun-2023 11:38 AM,WO-440.22.pdf (309.00 KB),Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Ramachandra Dasmohapatra,01-Jun-2023 11:36 AM,finsummary_431695.pdf (105.59 KB),Finance,2 bids opened successfully,Goutam Chandra Das,11-Apr-2023 11:57 AM,finance_431695.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2108083,SATYAJIT DAS,31-Mar-2023 08:00 PM,Rejected-AOC,other than 1st lowest,01-Jun-2023 11:38 AM,,,,,,,,,,,,,,,,,,,AOC
