object_id,total_tender_awarded_value,timeperiod
21-370-03310,8271525.65,2025_03
21-370-03312,68916788.09,2025_03
21-370-03313,265277.0,2025_03
21-370-03316,212548.0,2025_03
21-370-03319,3240369.98,2025_03
21-372-03560,2255146.73,2025_03
21-372-03561,3390511.74,2025_03
21-372-03562,422622.04,2025_03
21-372-03564,931209.37,2025_03
21-372-03565,1625356.94,2025_03
21-372-03566,21719327.97,2025_03
21-373-03346,2159679.0,2025_03
21-373-03347,2708152.0,2025_03
21-373-03348,4111631.0,2025_03
21-374-03586,1687500.0,2025_03
21-374-03588,11410817.02,2025_03
21-376-03489,6890963.26,2025_03
21-376-03490,5195129.0,2025_03
21-376-03497,3512797.0,2025_03
21-376-03507,962968.35,2025_03
21-377-03302,1352613.0,2025_03
21-377-03305,3639406.69,2025_03
21-377-03307,570826.53,2025_03
21-377-03309,1438222.0,2025_03
21-378-03322,232502.0,2025_03
21-381-03335,614474.0,2025_03
21-381-03338,541650.0,2025_03
21-381-03339,1078719.0,2025_03
21-381-03344,448680.0,2025_03
21-382-03400,70314521.45,2025_03
21-383-03351,14303425.0,2025_03
21-383-03352,7084106.7,2025_03
21-383-03353,6961308.0,2025_03
21-383-03354,8824052.47,2025_03
21-383-03355,15589609.0,2025_03
21-383-03356,11923029.28,2025_03
21-384-03280,7486095.5,2025_03
21-386-03464,3134273.1,2025_03
21-387-03536,865121.07,2025_03
21-388-03367,65642636.0,2025_03
21-388-03372,181867.0,2025_03
21-388-03373,121053564.0,2025_03
21-388-03384,4820817.59,2025_03
21-390-03423,28305716.0,2025_03
21-390-03426,7672705.0,2025_03
21-393-03285,78488918.295,2025_03
21-393-03286,7409694.027999999,2025_03
21-393-03288,63302983.61,2025_03
21-393-03292,9741016.919,2025_03
21-393-03293,26481960.377,2025_03
21-393-03295,7695836.601,2025_03
21-396-03550,433062.0,2025_03
21-396-03551,3441393.91,2025_03
21-396-03557,43434302.0,2025_03
21-397-03515,6427856.48,2025_03
21-397-03516,4997714.24,2025_03
21-397-03517,1722699.37,2025_03
21-397-03522,1693558.6800000002,2025_03
21-399-03480,16351961.09,2025_03
21-399-03482,6647859.27,2025_03
21-399-03484,4973986.84,2025_03
21-370-03312,8780843.0,2025_02
21-370-03319,6072047.0,2025_02
21-371-03404,62301982.0,2025_02
21-371-03408,470051.0,2025_02
21-372-03558,9877520.95,2025_02
21-372-03560,3185255.32,2025_02
21-372-03561,10296950.04,2025_02
21-372-03562,3303669.86,2025_02
