block_name,object_id,Mean_Daily_Runoff,Sum_Runoff,Peak_Runoff,timeperiod
AGALPUR,21-393-03284,0.066428,19.9284,2.0693,2023_04
AMBABHONA,21-370-03310,0.0502766666666666,34.6909,1.118,2023_04
ANANDAPUR,21-375-03443,0.3920536842105263,223.4706,13.9706,2023_04
ANUGUL,21-384-03276,0.0817498333333333,98.0998,4.5723,2023_04
ASKA,21-388-03364,0.3911566666666666,70.4082,3.659,2023_04
ASTARANGA,21-387-03536,0.0150473333333333,2.2571,0.3971,2023_04
ATHAGAD,21-381-03332,0.4031790476190476,169.3352,17.8497,2023_04
ATHMALLIK,21-384-03277,0.0778000952380952,81.6901,1.7932,2023_04
ATTABIRA,21-370-03311,0.1027469696969696,67.813,2.1643,2023_04
AUL,21-379-03434,0.18833125,45.1995,2.6673,2023_04
BADAMBA,21-381-03333,0.2489180952380952,104.5456,5.0234,2023_04
BADASAHI,21-376-03487,0.717387619047619,301.30280000000005,12.7442,2023_04
BADCHANA,21-382-03394,0.0695766666666666,27.1349,1.4943,2023_04
BAHALDA,21-376-03488,0.0695025,25.020900000000005,3.1418,2023_04
BAHANAGA,21-377-03298,1.415084761904762,297.16780000000006,32.3191,2023_04
BALANGIR,21-393-03285,0.0783186666666666,35.2434,1.0824,2023_04
BALESHWAR,21-377-03299,0.7418835555555555,333.8476,13.0572,2023_04
BALIANTA,21-386-03456,0.6172416666666666,111.1035,11.2,2023_04
BALIAPAL,21-377-03300,0.09189,5.5134,1.4243,2023_04
BALIGUDA,21-390-03422,0.1637231182795698,152.2625,5.0736,2023_04
BALIKUDA,21-380-03386,0.15437,37.04880000000001,5.0679,2023_04
BALIPATNA,21-386-03457,0.630492,94.5738,11.1899,2023_04
BALISANKARA,21-374-03573,0.0333273913043478,22.9959,1.6651,2023_04
BAMRA,21-372-03558,0.0900672222222222,64.8484,3.8418,2023_04
BANAPUR,21-386-03458,0.1891660416666666,90.7997,5.3289,2023_04
BANARPAL,21-384-03278,0.2068475,49.6434,5.1736,2023_04
BANDHUGAON,21-398-03466,0.3364871428571429,141.3246,8.2239,2023_04
BANGOMUNDA,21-393-03286,0.1435825641025641,55.9972,2.1255,2023_04
BANGRIPOSI,21-376-03489,0.0656251612903225,61.031400000000005,1.9926,2023_04
BANKI,21-381-03334,0.2826133333333333,59.3488,5.9099,2023_04
BANKI- DAMPARA,21-381-03335,0.2853645454545454,94.1703,7.2608,2023_04
BANSAPAL,21-375-03444,0.0504217037037037,68.0693,1.9642,2023_04
BARANGA,21-381-03336,0.2256888888888888,20.312,2.5077,2023_04
BARGAON,21-374-03574,0.018555625,8.9067,0.3803,2023_04
BARGARH,21-370-03312,0.123045,36.9135,2.0471,2023_04
BARI,21-382-03395,0.1099611111111111,19.793,1.9255,2023_04
BARIPADA,21-376-03490,0.3943975757575757,130.15120000000002,7.4475,2023_04
BARKOTE,21-373-03346,0.119280606060606,118.0878,15.9447,2023_04
BARPALI,21-370-03313,0.1366448717948718,53.2915,2.1075,2023_04
BASTA,21-377-03301,0.2024172222222222,36.4351,13.067,2023_04
BASUDEVPUR,21-378-03322,0.951501875,456.7209,34.0845,2023_04
BEGUNIA,21-386-03459,0.3327457142857142,139.7532,8.0275,2023_04
BEGUNIAPADA,21-388-03365,0.2118190476190476,44.482,3.1398,2023_04
BELLAGUNTHA,21-388-03366,0.3521566666666667,84.5176,4.6856,2023_04
BELPARA,21-393-03287,0.0995062962962963,53.7334,2.9555,2023_04
BETNOTI,21-376-03491,0.725032962962963,195.7589,13.0164,2023_04
BHADRAK,21-378-03323,2.1063458974358977,821.4749,109.781,2023_04
BHANDARIPOKHARI,21-378-03324,0.9267904761904764,194.626,11.8557,2023_04
BHANJANAGAR,21-388-03367,0.51436,370.3392,7.8218,2023_04
BHAPUR,21-385-03523,0.3735595238095238,78.4475,4.8085,2023_04
BHATLI,21-370-03314,0.0742433333333333,31.182199999999995,2.2624,2023_04
BHAWANIPATNA,21-395-03409,0.1852752222222222,166.74769999999998,6.1705,2023_04
BHEDEN,21-370-03315,0.0877546153846153,34.2243,1.3478,2023_04
BHOGRAI,21-377-03302,0.2009190476190476,42.193,5.6643,2023_04
BHUBAN,21-383-03349,0.6953791666666667,166.891,35.7692,2023_04
