district,timeperiod,SDRF_tenders_awarded_value
Anugul,2021_05,45128652
Anugul,2021_05,45128652
Anugul,2021_05,45128652
Anugul,2021_05,45128652
Anugul,2021_05,45128652
Anugul,2021_05,45128652
Anugul,2021_05,45128652
Anugul,2021_05,45128652
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Balangir,2021_05,34573107
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Baleshwar,2021_05,85670816
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bargarh,2021_05,46985963
Bhadrak,2021_05,457603426
Bhadrak,2021_05,457603426
Bhadrak,2021_05,457603426
Bhadrak,2021_05,457603426
Bhadrak,2021_05,457603426
Bhadrak,2021_05,457603426
Bhadrak,2021_05,457603426
Boudh,2021_05,18553148
Boudh,2021_05,18553148
Boudh,2021_05,18553148
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Cuttack,2021_05,651323924
Deogarh,2021_05,5576876
Deogarh,2021_05,5576876
Deogarh,2021_05,5576876
Dhenkanal,2021_05,23075256
Dhenkanal,2021_05,23075256
Dhenkanal,2021_05,23075256
Dhenkanal,2021_05,23075256
Dhenkanal,2021_05,23075256
Dhenkanal,2021_05,23075256
Dhenkanal,2021_05,23075256
Dhenkanal,2021_05,23075256
Gajapati,2021_05,9996069
Gajapati,2021_05,9996069
Gajapati,2021_05,9996069
Gajapati,2021_05,9996069
Gajapati,2021_05,9996069
Gajapati,2021_05,9996069
Gajapati,2021_05,9996069
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Ganjam,2021_05,842969326
Jagatsinghapur,2021_05,547919036
Jagatsinghapur,2021_05,547919036
Jagatsinghapur,2021_05,547919036
Jagatsinghapur,2021_05,547919036
Jagatsinghapur,2021_05,547919036
Jagatsinghapur,2021_05,547919036
Jagatsinghapur,2021_05,547919036
Jagatsinghapur,2021_05,547919036
Jajapur,2021_05,422866037
Jajapur,2021_05,422866037
Jajapur,2021_05,422866037
Jajapur,2021_05,422866037
Jajapur,2021_05,422866037
Jajapur,2021_05,422866037
Jajapur,2021_05,422866037
Jajapur,2021_05,422866037
Jajapur,2021_05,422866037
Jajapur,2021_05,422866037
Jharsuguda,2021_05,21884019
Jharsuguda,2021_05,21884019
Jharsuguda,2021_05,21884019
Jharsuguda,2021_05,21884019
Jharsuguda,2021_05,21884019
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kalahandi,2021_05,23515976
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kandhamal,2021_05,10975950
Kendrapara,2021_05,481658531
Kendrapara,2021_05,481658531
Kendrapara,2021_05,481658531
Kendrapara,2021_05,481658531
Kendrapara,2021_05,481658531
Kendrapara,2021_05,481658531
Kendrapara,2021_05,481658531
Kendrapara,2021_05,481658531
Kendrapara,2021_05,481658531
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Kendujhar,2021_05,46110192
Khordha,2021_05,591491455
Khordha,2021_05,591491455
Khordha,2021_05,591491455
Khordha,2021_05,591491455
Khordha,2021_05,591491455
Khordha,2021_05,591491455
Khordha,2021_05,591491455
Khordha,2021_05,591491455
Khordha,2021_05,591491455
Khordha,2021_05,591491455
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
Koraput,2021_05,15677748
