S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Stage
1.0,2847321.0,RASIKA NAG,INR,"1,078,800.48",Finance,Three bidders participated and the documents were submitted,NEINCY RANI PURTY,03-Apr-2025 05:58 PM,finance_530937.pdf,BOQ Comparative Chart,Block dev. officer,Internal,,HRUSHIKESH GOND,01-May-2025 09:42 AM,finsummary_530937.pdf (2371.19 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balangir||BALANGIR Block,2025_PRBBL_110961_1,BID ID NO. - 02/2024-25/BALANGIR BLOCK,Consrtuction of additional class room madhiapali govt.ughs,Block dev. officer,Internal,,NEINCY RANI PURTY,03-Apr-2025 07:01 PM,techsummary_530937.pdf (2372.65 KB),27-Nov-2025,"INR 1,078,800.48",120.0,HRUSHIKESH GOND,26-Nov-2025 05:09 PM,acrmadhiapali.pdf (1474.00 KB),1.0,2847356.0,BIBEKANANDA PUROHIT,08-Mar-2025 04:49 PM,Rejected-AOC,Third lowest bidder,26-Nov-2025 05:09 PM,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balangir||BALANGIR Block,BID ID NO. - 02/2024-25/BALANGIR BLOCK,2025_PRBBL_110961_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"11,985",Yes,percentage,1.0%,Nil,Nil,"6,000",Nil,Nil,Yes,Consrtuction of additional class room madhiapali govt.ughs,Building work,Please refer Tender documents. ,NA ,"11,98,525",Civil Works - Buildings,NA ,Tender,90.0,NA ,Bolangir,767001.0,NA ,NA ,NA ,"Panchayat Samiti,Bolangir",No ,No,25-Feb-2025 03:00 PM,11-Mar-2025 11:00 AM,25-Feb-2025 03:00 PM,10-Mar-2025 05:30 PM,NA ,NA ,25-Feb-2025 03:00 PM,10-Mar-2025 05:30 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Online proof copy Tendercost and EMD ,Registration Certificate,PAN,GSTIN, etc.","Block Development Officer, Bolangir","Panchayat Samiti ,Bolangir",1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2842219.0,NIRMALYA BARIK,01-Mar-2025 04:36 PM,Rejected-AOC,First lowest bidder but did not respond,26-Nov-2025 05:09 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relationship certificate,affidavit,MOU,etc",,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2847321.0,RASIKA NAG,08-Mar-2025 04:00 PM,Accepted-AOC,Second lowest bidder agreed to work on the rate quoted by L1 Bidder,26-Nov-2025 05:09 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill Of Quantity,,,,,AOC
