Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,25-Feb-2025 03:00 PM,12-Mar-2025 11:00 AM,25-Feb-2025 03:00 PM,11-Mar-2025 05:00 PM,NA ,NA ,25-Feb-2025 03:00 PM,11-Mar-2025 05:00 PM,31-May-2025 01:45 PM,"GM(C), OMC Ltd.","Office of the GM(C), OMC Ltd., Bhubaneswar",Orissa Mining Corporation,NIT No.04/OMC/CIVIL/2025,2025_OMC_111130_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requ","Construction of CC road, RCC drain, box culvert for WB-3 and ETP at Sukurangi Mines in the district of Jajpur,","Construction of CC road, RCC drain, box culvert for WB-3 and ETP at Sukurangi Mines in the district of Jajpur,","RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requirements.  ",NA ,"1,96,93,000",Civil Works - Others,NA ,Tender,180.0,270.0,SUKURANGI,755028.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,"1,97,000",Yes,fixed,,Nil,Nil,AOC,A K PAL,Internal,N C Behera P K Biswal S R Pattnaik Anuj Pradhan,Satyajit Jena,31-May-2025 01:39 PM,31-May-2025 01:45 PM,techsummary_531488.pdf (5570.10 KB),1,2847679,AJIT KUMAR DHIR,09-Mar-2025 09:45 AM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,1.0,2849338.0,RAGHUNATH ROUT,INR,"16,740,612.64",21-Jul-2025,"INR 16,740,612.64",270.0,Sidharth Pattnaik,27-Nov-2025 11:19 AM,2025_OMC_111130_1.pdf (386.00 KB),"Construction of CC road, RCC drain, box culvert for WB-3 and ETP at Sukurangi Mines in the district of Jajpur,",Finance,Financial bid of 51 (Fifty One) qualified bidders have been opened,NIBEDITA SAHOO,31-May-2025 02:11 PM,,BOQ Comparative Chart,Orissa Mining Corporation,2025_OMC_111130_1,NIT No.04/OMC/CIVIL/2025,"Construction of CC road, RCC drain, box culvert for WB-3 and ETP at Sukurangi Mines in the district of Jajpur,",Technical,51 (Fifty one) bids has been received subjected to evaluation by committee,NIBEDITA SAHOO,13-Mar-2025 04:30 PM,,R K PANDA,Internal,S PADHI BANITA PATRA J K MEKAP,Sidharth Pattnaik,21-Jul-2025 03:17 PM,finsummary_531488.pdf (897.44 KB),AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2846622,ASHWINI KUMAR KODAMASINGH,08-Mar-2025 11:40 AM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2841448,AUROBINDA PARIDA,28-Feb-2025 02:01 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2850453,BANANI PADHIHARI,11-Mar-2025 01:16 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2848508,Bijaya Kumar Jena,10-Mar-2025 04:11 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2850345,BIJAY KUMAR MOHANTY,11-Mar-2025 12:07 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2849857,BIKRANTA KUMAR BISWAL,10-Mar-2025 09:01 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,2849666,BUILDCRAFT ENGINEERS INDIA PRIVATE LIMITED,11-Mar-2025 12:23 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,2849574,CDM CONSTRUCTIONS,10-Mar-2025 06:10 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,2849646,DEBABRAT SWAIN,10-Mar-2025 06:41 PM,Rejected-Finance,NOT BEING L1,21-Jul-2025 03:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
