Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Stage
Finance,open,Sanjeet Kumar Naik,25-Nov-2025 01:23 PM,finance_548386.pdf,BOQ Comparative Chart,Sri Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,19-Sep-2025 04:32 PM,20-Sep-2025 09:00 AM,techsummary_548386.pdf (299.54 KB),1,3039588,AMARENDRA MOHANTA,18-Aug-2025 08:35 AM,Rejected-AOC,Lottery,25-Nov-2025 01:28 PM,25-Nov-2025,"INR 7,397,591",270.0,Sanjeet Kumar Naik,25-Nov-2025 01:27 PM,5877.pdf (396.00 KB),1.0,3040145.0,SOUMYARANJAN GHIBELA,INR,"7,397,591",Sri Sanjeet Kumar Naik,Internal,,Sanjeet Kumar Naik,25-Nov-2025 01:26 PM,finsummary_548386.pdf (396.01 KB),Technical,open,Sanjeet Kumar Naik,19-Sep-2025 01:20 PM,technical_548386.pdf,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,2025_CERWI_116521_1,RD 04,Construction of Twin D type qtr building at Suleipat PHC N under Kusumi block for the year 23-24,AOC,"10,000",0.0,Nil,Nil,No,"87,020",Yes,fixed,,Nil,Nil,CE RW I||RWCIRCLE-BARIPADA||RW Division Rairangpur,RD 04,2025_CERWI_116521_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,RC PAN GSTIN affidavit electrical licence etc as per DTCN,Construction of Twin D type qtr building at Suleipat PHC N under Kusumi block for the year 23-24,Construction of Twin D type qtr building at Suleipat PHC N under Kusumi block for the year 23-24,NA ,NA ,"87,02,024",Civil Works - Buildings,NA ,Tender,90.0,270.0,Mayurbhanj,757043.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, RAIRANGPUR",No ,No,06-Aug-2025 11:00 AM,19-Aug-2025 11:30 AM,06-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,06-Aug-2025 11:00 AM ,16-Aug-2025 05:00 PM ,06-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,20-Sep-2025 09:00 AM,Divisional Officer,"RURAL WORKS DIVISION, RAIRANGPUR",1.0,ICICI BANK,AOC
,,,,,,,,,,,,,2,3039384,BARENDRA KRISHNA MATAGAJSINGH,17-Aug-2025 08:37 PM,Rejected-AOC,Lottery,25-Nov-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,3,3040245,GAURANGA KUMAR KAR,18-Aug-2025 03:21 PM,Rejected-AOC,Lottery,25-Nov-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,3040311,SARBESWAR MOHANTA,18-Aug-2025 04:08 PM,Rejected-AOC,Lottery,25-Nov-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,3039308,SHIVASHISH SAHU,17-Aug-2025 07:46 PM,Rejected-AOC,Lottery,25-Nov-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,3040145,SOUMYARANJAN GHIBELA,18-Aug-2025 02:34 PM,Accepted-AOC,Lottery winner,25-Nov-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
