Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,03 no of bidder has been participated,Alok Kumar Naik,10-Nov-2025 12:18 PM,finance_548424.pdf,BOQ Comparative Chart,1.0,3043465.0,MKS ENGINEERING,INR,"499,971",EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,2025_EICCL_116527_1,Bid id 16 of 2025-26,"Installation of 100 KVA transformer at E-Type Government quarters of Sub-Collector, Bonai",Alok Naik SE rourkela r and b dvision,Internal,AK Maharana SrDAO Rourkela R and B Division P p parida estimator Rourkela R and B Division,Alok Kumar Naik,10-Nov-2025 12:29 PM,finsummary_548424.pdf (635.16 KB),Alok Naik SE rourkela r and b dvision,Internal,AK Maharana SrDAO Rourkela R and B Division P p parida estimator Rourkela R and B Division,Alok Kumar Naik,10-Nov-2025 12:23 PM,techsummary_548424.pdf (635.16 KB),10-Nov-2025,"INR 499,971",30.0,Alok Kumar Naik,10-Nov-2025 12:35 PM,100KVAworkorder.pdf (635.00 KB),Agmt drawn and Work order issued,1.0,3043465.0,MKS ENGINEERING,21-Aug-2025 01:28 PM,Accepted-AOC,Qualified in the Lottery,10-Nov-2025 12:35 PM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate, Registration in ELBO, PAN Card, GSTIN Certificate, Affidavit etc",1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,Bid id 16 of 2025-26,2025_EICCL_116527_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,"6,000",Yes,fixed,,Nil,Nil,"Installation of 100 KVA transformer at E-Type Government quarters of Sub-Collector, Bonai","Installation of 100 KVA transformer at E-Type Government quarters of Sub-Collector, Bonai",Please refer tender document ,NA ,"5,88,143",Electrical Works,NA ,Tender,90.0,30.0,Rourkela,769012.0,NA ,NA ,NA ,Office of Superintending Engineer Rourkela R and B,No ,No,Superintending Engineer rourkela R and division,Superintending Engineer rourkela R and division,06-Aug-2025 01:00 PM,22-Aug-2025 11:00 AM,06-Aug-2025 01:00 PM,21-Aug-2025 05:00 PM,NA ,NA ,06-Aug-2025 01:00 PM,21-Aug-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3043255.0,MS SHREEMAA ELECTRICAL CONSTRUCTION,21-Aug-2025 01:57 PM,Rejected-AOC,Not Qualified in the Lottery,10-Nov-2025 12:35 PM,AOC,,,.pdf,"Financial instruments such as cost of tender paper, EMD, Affidavit etc",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3041685.0,SARADA TECHNO SERVICES,20-Aug-2025 10:53 AM,Rejected-AOC,Not Qualified in the Lottery,10-Nov-2025 12:35 PM,AOC,,,.pdf,"Experience Certificate, List of Machinaries,Lease Deeds , MOU with electrical contractor Affidavit e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"No Relation Certificate, Schedule-E, Schedule-F, Affidavit etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
