Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
10-Feb-2025 10:00 AM,01-Mar-2025 11:00 AM,10-Feb-2025 10:00 AM,28-Feb-2025 05:00 PM,10-Feb-2025 10:00 AM ,28-Feb-2025 05:00 PM ,10-Feb-2025 10:00 AM,28-Feb-2025 05:00 PM,26-Jul-2025 10:00 AM,1.0,ICICI BANK,Construction of 50 seated primary school hostel building at pups Bariguda under Bisamcuttack Block,Building work,Please refer to tender documents ,NA ,"1,17,63,758",Civil Works - Buildings,NA ,Tender,90.0,334.0,Gunupur,765022.0,NA ,NA ,NA ,PA ITDA Gunupur,No ,No,PA ITDA Gunupur,PA ITDA Gunupur,"1,17,700",Yes,fixed,,Nil,Nil,ST and SC Development Deptt||ITDA Gunupur,ITDAGNP 01/2024-25,2025_STSCD_110360_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of tender paper, EMD, PAN, GSTIN, GSTRC, Labour Licenses, Affidavit, RC, Experience Certificate",AOC,ST and SC Development Deptt||ITDA Gunupur,2025_STSCD_110360_3,ITDAGNP 01/2024-25,Construction of 50 seated primary school hostel building at pups Bariguda under Bisamcuttack Block,Technical,Technical Evalation,Ajaya Kumar Pradhan,25-Jul-2025 03:22 PM,technical_529304.pdf,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,10-Nov-2025 05:36 PM,finsummary_529304.pdf (954.23 KB),1.0,2841700.0,RAJENDRI NAIK,INR,"10,716,783.54",10-Nov-2025,"INR 10,716,783.54",330.0,Ajaya Kumar Pradhan,10-Nov-2025 05:41 PM,workorder.pdf (477.00 KB),"PA,ITDA, AEE,ITDA, Gunupur",1,2841373,Alada Majhi,28-Feb-2025 02:26 PM,Rejected-Finance,Not Sucess in the Lottery Process,10-Nov-2025 05:36 PM,Collector Rayagada,Internal,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,25-Jul-2025 03:25 PM,26-Jul-2025 10:00 AM,techsummary_529304.pdf (258.83 KB),Finance,"PA,ITDA, AEE,ITDA, Gunupur",Ajaya Kumar Pradhan,10-Nov-2025 05:27 PM,finance_529304.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Experience Certificate and other related documents as per DTCN,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2829081,AMITAV PATNAIK,24-Feb-2025 01:30 PM,Rejected-Finance,Not Sucess in the Lottery Process,10-Nov-2025 05:36 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2841700,RAJENDRI NAIK,28-Feb-2025 04:35 PM,Accepted-AOC,Awarded to Lowest 1,10-Nov-2025 05:41 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2830957,santosh kumar sethy,24-Feb-2025 04:53 PM,Rejected-Finance,Not Sucess in the Lottery Process,10-Nov-2025 05:36 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2841257,SIBASIS SAHU,28-Feb-2025 01:50 PM,Rejected-Finance,Not Sucess in the Lottery Process,10-Nov-2025 05:36 PM,,,,,,,,,,,,,,AOC
