Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
14-Nov-2025,"INR 5,299,717",270.0,Debashis Mandal,14-Nov-2025 01:09 PM,csrikhairamundi.pdf (483.00 KB),Ganesh Naik 11.00 percentage less,1.0,2926838.0,Ganesh Naik,INR,"5,299,717",CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,2025_CERWI_113320_12,Online tender-01/2025-26,Construction of R.I. Office Cum Residential Building at Khairamundi under Jeypore Tahasil,1,2926838,Ganesh Naik,21-May-2025 04:09 PM,Accepted-AOC,Successful,14-Nov-2025 01:10 PM,Finance,Tender opened,Manoranjan Dalai,22-May-2025 05:10 PM,,BOQ Comparative Chart,EE,Internal,,Debashis Mandal,14-Nov-2025 01:06 PM,finsummary_539151.pdf (483.32 KB),EE,Internal,,Debashis Mandal,05-Jun-2025 07:49 AM,techsummary_539151.pdf (889.17 KB),AOC,"10,000",0.0,Nil,Nil,No,1,ICICI BANK,EE,Jayanagar,CE RW I||RWCIRCLE-SUNABEDA||RW Division Jeypore,Online tender-01/2025-26,2025_CERWI_113320_12,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"59,547",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, GSTIN, PAN, License, Electrical License etc.",Construction of R.I. Office Cum Residential Building at Khairamundi under Jeypore Tahasil,Building Work,Please refer Tender documents. ,NA ,"59,54,738",Civil Works - Buildings,NA ,Tender,90.0,270.0,Jeypore,764001.0,NA ,NA ,NA ,Jeypore,No ,No,12-May-2025 06:00 PM,22-May-2025 09:00 AM,12-May-2025 06:00 PM,21-May-2025 05:00 PM,12-May-2025 06:00 PM ,20-May-2025 01:00 PM ,12-May-2025 06:00 PM,21-May-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,2,2926174,RAJAT KUMAR DAS,20-May-2025 06:58 PM,Rejected-Finance,2nd lowest,14-Nov-2025 01:06 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
