Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
"Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Internal,,Chudamani Sethi,12-Nov-2025 12:50 PM,techsummary_552525.pdf (629.57 KB),14-Nov-2025,"INR 2,099,874",180.0,Chudamani Sethi,19-Nov-2025 12:05 PM,4096.pdf (418.00 KB),1,3096564,ABHILASH PRADHAN,23-Sep-2025 03:38 PM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,Finance,13nos of bidders participated in the tender,Chudamani Sethi,26-Sep-2025 05:14 PM,finance_552525.pdf,BOQ Comparative Chart,1.0,3098921.0,SUNIL KUMAR PRADHAN,INR,"2,099,874",CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,2025_CERWI_117973_4,EERWELBBSR 12/ 2025-26,"Provision of Conventional Lightning Arrestor, DG Set and Glow Sign Board, AC, Solar Light and Video Conferencing at RW Division Jaleswar","Executive Engineer, D.A.O-II, and Estimator of R.W EL.DIVN.BBSR",Internal,,Chudamani Sethi,14-Nov-2025 01:33 PM,finsummary_552525.pdf (1076.10 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid license copy,GST certificate ,PAN card , EMD, Tender paper cost",E. E. R.W EL.DIVN.BBSR At- Divn. Complex Rasulgarh,"Executive Engineer, R.W EL.DIVN.BBSR At- 1st floor of Divn. Complex, Rasulgarh Behind Explanade Mall. Dist. Khurda Odisha. Pincode-751010","Provision of Conventional Lightning Arrestor, DG Set and Glow Sign Board, AC, Solar Light and Video Conferencing at RW Division Jaleswar","Provision of Conventional Lightning Arrestor, DG Set and Glow Sign Board, AC, Solar Light and Video Conferencing at RW Division Jaleswar",Please refer Tender documents. ,NA ,"24,70,150",Electrical Works,NA ,Tender,90.0,180.0,Jaleswar,756032.0,NA ,NA ,NA ,E. E. R.W EL.DIVN.BBSR At- Divn. Complex Rasulgarh,No ,No,CE RW I||RW Electrical Circle Bhubaneswar||RW Electrical Division Bhubaneswar,EERWELBBSR 12/ 2025-26,2025_CERWI_117973_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,16-Sep-2025 12:00 PM,25-Sep-2025 01:00 PM,16-Sep-2025 12:00 PM,24-Sep-2025 05:00 PM,NA ,NA ,16-Sep-2025 12:00 PM,24-Sep-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,"24,702",No,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,2,3098591,Fusion Power,24-Sep-2025 02:50 PM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"Affidavit for correctness, no relation certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,3086872,M/s Excel Infrastructure,19-Sep-2025 12:46 PM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,3097855,MS KALYANI ELECTRICALS AND CONSTRUCTION,24-Sep-2025 02:30 AM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,3098188,RM ENTERPRISES,24-Sep-2025 01:06 PM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,3086948,Sahil Electricals,19-Sep-2025 01:01 PM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,3098820,SASHANKA SEKHAR PRADHAN,24-Sep-2025 04:42 PM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,3097822,Satyam Maharana,23-Sep-2025 09:57 PM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,3086828,SBM ENTERPRISES,19-Sep-2025 12:31 PM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,3098331,Sk Mohammed Wajuddin,24-Sep-2025 12:42 PM,Rejected-Finance,LOOSER ON LOTTERY,14-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
