S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,2952338.0,MADAN MOHAN BASTIA,INR,"7,173,937","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",2025_OLIC_113874_1,BID NO-1510/2025-26 DT.23.05.2025,"REVIVAL AND RE-ENERGISATION OF BASANTA-I, II, III AND V LIP UNDER KHORDHA BLOCK OF KHORDHA DISTRICT UNDER PLAN FUND 2024-25",Sujit Kumar Mohanty,Internal,"ESTR, A.E. ELECTRICAL, A.E. CIVIL, A.E. CIVIL, DA",SUJIT KUMAR MOHANTY,10-Jul-2025 05:16 PM,10-Jul-2025 05:20 PM,techsummary_541196.pdf (405.19 KB),Sujit Kumar Mohanty,Internal,"EE,ESTR,DA",SUJIT KUMAR MOHANTY,19-Nov-2025 03:27 PM,finsummary_541196.pdf (1184.60 KB),19-Nov-2025,"INR 7,173,937",90.0,SUJIT KUMAR MOHANTY,19-Nov-2025 03:32 PM,1510.pdf (1185.00 KB),Work order and agreement completed,Finance,TENDER OPENED,SHUKADEV SETHI,10-Jul-2025 05:35 PM,finance_541196.pdf,BOQ Comparative Chart,1,2951997,GITANJALI SARANGI PROPRIETOR- GITANJALI ENTERPRISES,05-Jun-2025 09:43 AM,Rejected-Finance,Rejected,19-Nov-2025 03:27 PM,Technical,TENDER OPENED,SUJIT KUMAR MOHANTY,06-Jun-2025 11:30 AM,technical_541196.pdf,AOC,1.0,Fee/PreQual/Technical,.pdf,PAPER COST EMD AND ALL OTHER DOCUMENTS AS PER DTCN,"71,739",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",BID NO-1510/2025-26 DT.23.05.2025,2025_OLIC_113874_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,Yes,EE LI DIVISION BHUBANESWAR,EE LI DIVISION BHUBANESWAR,28-May-2025 10:00 AM,06-Jun-2025 11:00 AM,28-May-2025 10:00 AM,05-Jun-2025 05:00 PM,28-May-2025 10:00 AM ,04-Jun-2025 05:00 PM ,28-May-2025 10:00 AM,05-Jun-2025 05:00 PM,10-Jul-2025 05:20 PM,"REVIVAL AND RE-ENERGISATION OF BASANTA-I, II, III AND V LIP UNDER KHORDHA BLOCK OF KHORDHA DISTRICT UNDER PLAN FUND 2024-25","REVIVAL AND RE-ENERGISATION OF BASANTA-I, II, III AND V LIP UNDER KHORDHA BLOCK OF KHORDHA DISTRICT UNDER PLAN FUND 2024-25",Please refer Tender documents ,NA ,"71,73,937",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,KHORDHA,752001.0,NA ,NA ,NA ,EE LI DIVISION BHUBANESWAR,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2952338,MADAN MOHAN BASTIA,05-Jun-2025 12:53 PM,Accepted-AOC,Work order and agreement completed,19-Nov-2025 03:32 PM,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2952720,MODERN WINDING AND ELECTRICALS,05-Jun-2025 02:53 PM,Rejected-Finance,Rejected,19-Nov-2025 03:27 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2952186,"M/S GURUKRUPA CONSTRUCTION, PROPRIETOR , TRUPTI SINGH",05-Jun-2025 12:00 PM,Rejected-Finance,Rejected,19-Nov-2025 03:27 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2946562,M/S. M.C.C. ASSOCIATES,01-Jun-2025 01:42 PM,Rejected-Finance,Rejected,19-Nov-2025 03:27 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2944889,PRADEEP KUMAR AGRAWALLA,03-Jun-2025 08:34 PM,Rejected-Finance,Rejected,19-Nov-2025 03:27 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2952658,PRANAB KUMAR BEHERA,05-Jun-2025 02:35 PM,Rejected-Finance,Rejected,19-Nov-2025 03:27 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2952580,SUBHASHREE SWAIN,05-Jun-2025 02:00 PM,Rejected-Finance,Rejected,19-Nov-2025 03:27 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
