S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,"5,758",Yes,percentage,1.0%,Nil,Nil,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Subarnapur,OLIC-SNP-02/2025-26,2025_OLIC_112442_57,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,720",0.0,Nil,Nil,No,"Executive Engineer, L.I. Division, Subarnapur","O/o the Executive Engineer, L.I. Division, Subarnapur",15-Apr-2025 11:00 AM,23-Apr-2025 11:00 AM,15-Apr-2025 11:00 AM,22-Apr-2025 05:00 PM,15-Apr-2025 11:00 AM ,21-Apr-2025 05:00 PM ,15-Apr-2025 11:00 AM,22-Apr-2025 05:00 PM,Reinforcement of ACHANDA-II L.I. Project under BIRAMAHARAJPUR Block in SUBARNAPUR District (Sate Plan Fund),Reinforcement of ACHANDA-II L.I. Project under BIRAMAHARAJPUR Block in SUBARNAPUR District (Sate Plan Fund),Please refer Tender documents. ,NA ,"5,75,755",Civil Works - Lift Irrigation Schemes,NA ,Tender,90.0,90.0,Sonepur,767017.0,NA ,NA ,NA ,"O/O. the E.E., L.I. Division, Subarnapur",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, Tender Paper Cost, EMD, Affidavits and Joint Venture etc. as per DTCN",AOC,EE,Internal,EE and others,CHANDRAMA PING,13-Nov-2025 09:26 PM,finsummary_536400.pdf (6684.91 KB),Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Subarnapur,2025_OLIC_112442_57,OLIC-SNP-02/2025-26,Reinforcement of ACHANDA-II L.I. Project under BIRAMAHARAJPUR Block in SUBARNAPUR District (Sate Plan Fund),1.0,2889225.0,KALYANI NANDA,INR,"489,449",Finance,5 Nos. Bidders participated,CHANDRAMA PING,17-Oct-2025 09:31 AM,finance_536400.pdf,BOQ Comparative Chart,1,2889225,KALYANI NANDA,20-Apr-2025 12:47 PM,Accepted-AOC,Success on Lottery System,13-Nov-2025 09:29 PM,13-Nov-2025,"INR 575,754.66",90.0,CHANDRAMA PING,13-Nov-2025 09:29 PM,AOC.pdf (6685.00 KB),Success on Lottery System,EE,Internal,EE and others,CHANDRAMA PING,13-Nov-2025 09:22 PM,techsummary_536400.pdf (6684.91 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC,,,,,,,,,,,,,,,,,,,,,,2,2886626,M/S PRADHAN CONSTRUCTION PROP SASMITA PRADHAN,20-Apr-2025 11:44 AM,Rejected-Finance,Unsuccess on Lottery System,13-Nov-2025 09:26 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2886936,M/S SHREE GANESH CONSTRUCTION,22-Apr-2025 11:19 AM,Rejected-Finance,Unsuccess on Lottery System,13-Nov-2025 09:26 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2891567,NANDI KISHOR BARIK,22-Apr-2025 02:08 PM,Rejected-Finance,Unsuccess on Lottery System,13-Nov-2025 09:26 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2888019,RINKI SAHU,20-Apr-2025 10:38 PM,Rejected-Finance,Unsuccess on Lottery System,13-Nov-2025 09:26 PM,,,,,,,,,,,,,,AOC
