S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,"Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012","7,080",0.0,Nil,Nil,No,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.2/2025-26,2025_ORULB_112215_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",17-Apr-2025 11:00 AM,02-May-2025 10:00 AM,17-Apr-2025 11:00 AM,29-Apr-2025 05:00 PM,NA ,NA ,17-Apr-2025 11:00 AM,29-Apr-2025 05:00 PM,Construction of CC road and RCC drain with cover slab from Sanatan Barik res to Niraj Parida Ward No.58.,Construction of CC road and RCC drain with cover slab from Sanatan Barik res to Niraj Parida Ward No.58.,Please refer Tender documents. ,NA ,"33,82,502",Civil Works - Others,NA ,Tender,105.0,90.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,"33,900",Yes,fixed,,Nil,Nil,AOC,Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_112215_5,MC(CMC)CTC_Div-IIINo.2/2025-26,Construction of CC road and RCC drain with cover slab from Sanatan Barik res to Niraj Parida Ward No.58.,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,20-Nov-2025 05:42 PM,finsummary_536779.pdf (413.36 KB),Finance,Four bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,05-May-2025 05:00 PM,finance_536779.pdf,BOQ Comparative Chart,1.0,2896536.0,Saroj Kumar Mallick,INR,"2,875,465",20-Nov-2025,"INR 2,875,465",90.0,Antarjyamee Patra,20-Nov-2025 05:45 PM,963.pdf (309.00 KB),WO,1,2900739,DEBASIS NATH,29-Apr-2025 04:37 PM,Rejected-AOC,Rejected,20-Nov-2025 05:45 PM,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,20-Nov-2025 04:48 PM,techsummary_536779.pdf (413.36 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2898979,NARAYAN ROUT,28-Apr-2025 09:47 PM,Rejected-AOC,Rejected,20-Nov-2025 05:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2896536,Saroj Kumar Mallick,27-Apr-2025 12:44 PM,Accepted-AOC,Accepted,20-Nov-2025 05:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2898858,SUDHIR BEHERA,29-Apr-2025 01:45 PM,Rejected-AOC,Rejected,20-Nov-2025 05:45 PM,,,,,,,AOC
