Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
Finance,Tender Opened,ASHOK DASH,03-Jan-2025 12:39 PM,,BOQ Comparative Chart,1.0,2717288.0,LOKESH KUMAR PRADHAN,INR,"2,143,109",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||BALESHWAR Block,2024_PRBBS_108511_1,PSBPL-04 of 2024-25,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT- GUDU GP,BDO,Internal,,Purusottam Karan,20-Mar-2025 04:49 PM,finsummary_521207.pdf (78.94 KB),BDO,Internal,,Purusottam Karan,20-Mar-2025 04:47 PM,techsummary_521207.pdf (78.94 KB),1,2713686,ANJAN KUMAR BAL,30-Dec-2024 04:25 PM,Rejected-AOC,Selected as L1 via lottery system but did not submit APS for tender agreement. Recommended for black-listing.,01-Nov-2025 05:14 PM,01-Nov-2025,"INR 2,521,008",90.0,UTTAM KUMAR JENA,01-Nov-2025 05:14 PM,GUDUwo.pdf (118.00 KB),AOC,"25,210",Yes,fixed,,Nil,Nil,19-Dec-2024 02:00 PM,03-Jan-2025 11:00 AM,20-Dec-2024 10:00 AM,30-Dec-2024 05:00 PM,20-Dec-2024 10:00 AM ,29-Dec-2024 05:00 PM ,20-Dec-2024 10:00 AM,30-Dec-2024 05:00 PM,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT- GUDU GP,CONSTRUCTION,Please refer Tender documents. ,NA ,"25,21,008",Civil Works - Buildings,NA ,Tender,90.0,90.0,GUDU,756001.0,NA ,NA ,NA ,"Sadar, Block",No ,No,"BDO,Sadar",SADAR BLOCK,1.0,Fee/PreQual/Technical/Finance,.pdf,"CONT. RC, TENDER COST, GST, PAN, NRC, AFFIDAVIT","6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balasore||BALESHWAR Block,PSBPL-04 of 2024-25,2024_PRBBS_108511_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2717288,LOKESH KUMAR PRADHAN,30-Dec-2024 04:31 PM,Accepted-AOC,Selected after L1 (selected via lottery) did not submit APS for tender agreement.,01-Nov-2025 05:14 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
