Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,All 08 Bids were opened,REENA PRADHAN,21-Aug-2025 12:13 PM,,BOQ Comparative Chart,1.0,3039924.0,GUNTAMUKALA GOWRI SANKAR RAO,INR,"1,302,107.224",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Rayagada||KOLNARA Block,2025_PZPKL_116334_4,"KOL - 03 / 2025-26, Dt.28.07.2025","Construction of ACR building at Mandalpitesu, Gadiseskhal GP of Kolnora block","Block Development Officer, Kolnora",Internal,"AEE, Kolnora block, AEE, ZP, Rayagada, STC, SS, Rayagada, BFO, Kolnara PS, SO, Kolnara, JE, Kolnara Block, TC, SS, Kolnara, SRA, Kolnara",REENA PRADHAN,14-Nov-2025 08:40 AM,finsummary_548036.pdf (899.17 KB),"Block Development Officer, Kolnora",Internal,"AEE, ZP, Rayagada, STC, SS, Rayagada, BFO, PS, Kolnara, JE, Kolnara, TC, SS, Kolnara",REENA PRADHAN,13-Nov-2025 06:19 PM,techsummary_548036.pdf (458.91 KB),1,3037180,ANAM NAIK,16-Aug-2025 01:53 PM,Rejected-Finance,Being selected as L3 through transparent lottery system as per OPWD norms,14-Nov-2025 08:40 AM,14-Nov-2025,"INR 1,302,107.224",90.0,REENA PRADHAN,14-Nov-2025 08:55 AM,3818.pdf (352.00 KB),Award of Contract towards construction of ACR building at Mandalpitesu PS of Kolnora block,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, EMD, AFFIDAVITS, EXEMPTION CERTIFICATE IF ANY TOWARDS CONSTRUCTION OF ACR BUILDING",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Rayagada||KOLNARA Block,"KOL - 03 / 2025-26, Dt.28.07.2025",2025_PZPKL_116334_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of ACR building at Mandalpitesu, Gadiseskhal GP of Kolnora block","Construction of ACR building at Mandalpitesu, Gadiseskhal GP of Kolnora block",As per DTCN ,NA ,"15,31,711",Civil Works - Buildings,NA ,Tender,120.0,90.0,Mandalpitesu,765017.0,NA ,NA ,NA ,"Panchayat Samiti, Kolnora",No ,No,1.0,ICICI BANK,"6,000",Nil,Nil,No,04-Aug-2025 12:00 PM,20-Aug-2025 11:30 AM,04-Aug-2025 12:00 PM,18-Aug-2025 05:00 PM,NA ,NA ,04-Aug-2025 12:00 PM,18-Aug-2025 05:00 PM,"BDO, Kolnora","Office of Panchayat Samiti, Kolnora 765017","15,400",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3039924,GUNTAMUKALA GOWRI SANKAR RAO,18-Aug-2025 12:43 PM,Accepted-AOC,As the Bidder is accepted and deposited requisite value as per norm,14-Nov-2025 08:56 AM,,,,,,,,AOC,,,.xls,BILL OF QUANTITIES FOR THE ACR BUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3036583,JALANDHAR BACHELI,17-Aug-2025 06:33 PM,Rejected-Finance,Being selected as L3 through transparent lottery system as per OPWD norms,14-Nov-2025 08:40 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3038722,JANAKI KHARA,16-Aug-2025 06:00 PM,Rejected-Finance,Being selected as L3 through transparent lottery system as per OPWD norms,14-Nov-2025 08:40 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3037951,NANDA KISHOR PRASAD CHOURASIA,16-Aug-2025 05:24 PM,Rejected-Finance,Being selected as L3 through transparent lottery system as per OPWD norms,14-Nov-2025 08:40 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3038073,RAINA KADRAKA,16-Aug-2025 05:11 PM,Rejected-Finance,Being selected as L3 through transparent lottery system as per OPWD norms,14-Nov-2025 08:40 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3038132,RAJ KUMAR CHOURASIA,16-Aug-2025 01:19 PM,Rejected-Finance,Selected as L2 through transparent lottery system as per OPWD norm,14-Nov-2025 08:40 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3035806,SUBASH CHANDRA PATRA,16-Aug-2025 12:27 PM,Rejected-Finance,Being selected as L3 through transparent lottery system as per OPWD norms,14-Nov-2025 08:40 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
