S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1.0,3040293.0,BIJAYA NANDA MANDAL,INR,"8,786,409","CCERWCIRCLE, BARIPADA",Internal,,Akshaya Kumar Naik,16-Sep-2025 01:25 PM,finsummary_548960.pdf (244.55 KB),CE RW I||RWCIRCLE-BARIPADA,2025_CERWI_116691_1,NCB 385,Periodical maint of Post DLP RD road to Dhana road NH-6 to Chatani SH-50 to Luhamalia Khadambeda to Sanbalichua SH-50 to Manicha SH-50 to Dumuria road for the year 2025-26 PR-RRP-20,Technical,09 Nos Bidders Participated,Akshaya Kumar Naik,11-Sep-2025 06:08 PM,,Finance,09 Nos of bidders admitted,Akshaya Kumar Naik,16-Sep-2025 01:10 PM,,BOQ Comparative Chart,"CCERWCIRCLE, BARIPADA",Internal,,Akshaya Kumar Naik,11-Sep-2025 06:10 PM,15-Sep-2025 04:00 PM,techsummary_548960.pdf (900.42 KB),10-Nov-2025,"INR 8,786,409",90.0,Akshaya Kumar Naik,26-Nov-2025 12:33 PM,Dhana.pdf (811.00 KB),1,3040293,BIJAYA NANDA MANDAL,20-Aug-2025 03:45 PM,Accepted-AOC,L1,26-Nov-2025 12:35 PM,AOC,Periodical maint of Post DLP RD road to Dhana road NH-6 to Chatani SH-50 to Luhamalia Khadambeda to Sanbalichua SH-50 to Manicha SH-50 to Dumuria road for the year 2025-26 PR-RRP-20,Periodical maint of Post DLP RD road to Dhana road NH-6 to Chatani SH-50 to Luhamalia Khadambeda to Sanbalichua SH-50 to Manicha SH-50 to Dumuria road for the year 2025-26 PR-RRP-20,NA ,NA ,"1,03,35,735",Civil Works - Roads,NA ,Tender,90.0,90.0,"SERW Division, Rairangpur",757043.0,NA ,NA ,NA ,"RURAL WORKS CIRCLE, BARIPADA",No ,No,"1,03,357",Yes,percentage,1.0%,Nil,Nil,1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BARIPADA,NCB 385,2025_CERWI_116691_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,13-Aug-2025 11:00 AM,30-Aug-2025 11:00 AM,13-Aug-2025 11:00 AM,29-Aug-2025 05:00 PM,13-Aug-2025 11:00 AM ,26-Aug-2025 05:00 PM ,13-Aug-2025 11:00 AM,29-Aug-2025 05:00 PM,15-Sep-2025 04:00 PM,Circle Officer,"RURAL WORKS CIRCLE, BARIPADA",1.0,Fee/PreQual/Technical,.pdf,RC PAN GSTIN ATO similar nature of work experience affidavit etc as per DTCN,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3049516,DEBA PRASAD MOHANTA,26-Aug-2025 11:04 PM,Rejected-AOC,L1,26-Nov-2025 12:35 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Machineries, Affidavit etc as per DTCN",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3044401,KRUSHNA KUMAR KHANDELWAL,29-Aug-2025 02:43 PM,Rejected-AOC,L1,26-Nov-2025 12:35 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantity,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3051720,MR. SATYARANJAN PATTNAIK,29-Aug-2025 02:46 PM,Rejected-AOC,L1,26-Nov-2025 12:35 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3048139,SILVER CREEK CONSTRUCTIONS,29-Aug-2025 03:57 PM,Rejected-AOC,L1,26-Nov-2025 12:35 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3049522,SRI LINGARAJ PADHI,27-Aug-2025 07:16 PM,Rejected-AOC,L1,26-Nov-2025 12:35 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3054071,SRI MANOJ KUMAR ROUT,29-Aug-2025 12:17 PM,Rejected-AOC,L1,26-Nov-2025 12:35 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3053365,TARUN MOHANTY,29-Aug-2025 02:17 PM,Rejected-AOC,L1,26-Nov-2025 12:35 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3053783,TUHIN KUMAR MANDAL,29-Aug-2025 10:43 AM,Rejected-AOC,L1,26-Nov-2025 12:35 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
