Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage
MD OSWC,Internal,,Pradeep Kumar Panda,21-Aug-2025 12:37 PM,21-Aug-2025 03:30 PM,techsummary_545368.pdf (2364.35 KB),Odisha State Warehousing Corporation,2025_OSWC_115234_1,2592/OSWC/Civil/19/2025-26 dt 01.07.2025,Construction of 800 MT godown at SWC Malkangiri - II,1.0,3010722.0,HEMANTA KUMAR BEHERA,INR,"8,500,963",1,2993798,Dilip Somani,24-Jul-2025 03:30 PM,Rejected-Technical,Disqualified,21-Aug-2025 12:37 PM,Technical,OPENING,Bedabandhu Mallick,26-Jul-2025 10:50 AM,,Finance,Opening,Pradeep Kumar Panda,21-Aug-2025 04:37 PM,,BOQ Comparative Chart,05-Nov-2025,"INR 8,500,963",240.0,Smitanjali Swain,04-Nov-2025 02:28 PM,19DCAOC.pdf (947.00 KB),CONSTRUCTION OF 800 MT GODOWN AT SWC MALKANGIRI-II,FAANDCAO,Internal,"SECRETARY, CGM, AE",Smitanjali Swain,04-Nov-2025 02:24 PM,finsummary_545368.pdf (1336.11 KB),AOC,"1,00,000",Yes,fixed,,Nil,Nil,Odisha State Warehousing Corporation,2592/OSWC/Civil/19/2025-26 dt 01.07.2025,2025_OSWC_115234_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of 800 MT godown at SWC Malkangiri - II,Construction of 800 MT godown at SWC Malkangiri - II,Please refer Tender documents. ,NA ,"99,99,956",Civil Works - Others,NA ,Tender,90.0,240.0,SWC Malkangiri,751006.0,NA ,NA ,NA ,O/o the Odisha State Warehousing Corporation,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender paper Cost, Bid Security Declaration, PAN, GSTIN, Affidavits and Other documents as per DTCN",1.0,ICICI BANK,08-Jul-2025 11:00 AM,25-Jul-2025 03:00 PM,08-Jul-2025 11:00 AM,24-Jul-2025 05:00 PM,NA ,NA ,08-Jul-2025 11:00 AM,24-Jul-2025 05:00 PM,21-Aug-2025 03:30 PM,"11,800",Nil,Nil,No,"Managing Director, OSWC, Bhubaneswar","O/o the Odisha State Warehousing Corporation, Cuttack Road, Bhubaneswar",AOC
,,,,,,,,,,,,,,,,2,2996170,Gupteswar Behera,11-Jul-2025 08:27 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,04-Nov-2025 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,3010722,HEMANTA KUMAR BEHERA,24-Jul-2025 12:46 PM,Accepted-AOC,SELECTED IN LOTTERY,04-Nov-2025 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,4,3005871,JYOTIRMAY PATRA,22-Jul-2025 05:03 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,04-Nov-2025 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,5,3010495,MANOJ KUMAR BEHERA,23-Jul-2025 10:47 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,04-Nov-2025 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,6,3010924,M/s. STANGLOBE INFRATECH. Prop. JYOTIRMAYEE ROUTRAY,24-Jul-2025 03:01 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,04-Nov-2025 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,7,3011131,NIBEDITA MOHAPATRA,24-Jul-2025 04:59 PM,Rejected-Technical,Disqualified,21-Aug-2025 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,8,3010300,PRAGATI MARTHA,24-Jul-2025 01:25 PM,Rejected-AOC,NOT SELECTED IN LOTTERY,04-Nov-2025 02:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
