Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"EXECUTIVE OFFICER, NAC DHARMAGARH","NAC ,DHARMAGARH",Municipal Bodies||Dharmagarh NAC,DHM/02/2025-26,2025_ORULB_117996_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,CONSTRUCTION OF DRAIN WITH COVER SLAB FROM MAIN ROAD TOWARDS WOMENS COLLEGE VIA INGIT PANDA HOUSE IN WARD NO -08,CONSTRUCTION OF DRAIN WITH COVER SLAB FROM MAIN ROAD TOWARDS WOMENS COLLEGE VIA INGIT PANDA HOUSE IN WARD NO -08,Please refer Tender documents. ,NA ,"9,25,424",Civil Works - Others,NA ,Tender,90.0,60.0,"NAC, DHARMAGARH",766015.0,NA ,NA ,NA ,"NAC,DHARMAGARH",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate, PAN, GST Cost of Tender Paper ,EMD and other document as per DTCN",13-Sep-2025 03:00 PM,25-Sep-2025 11:00 AM,13-Sep-2025 03:00 PM,24-Sep-2025 05:00 PM,NA ,NA ,13-Sep-2025 03:00 PM,24-Sep-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"9,254",Yes,percentage,1.0%,Nil,Nil,AOC,1,3097968,ABHIMANYU CHHATRIA,24-Sep-2025 07:47 AM,Rejected-Finance,BY THE TENDER COMMITTEE,19-Nov-2025 06:54 PM,20-Nov-2025,"INR 786,703.38",60.0,Biswambhar Mishra,20-Nov-2025 11:20 AM,PROCEEDING.pdf (633.00 KB),ASHOK KUMAR MOHANTY,Internal,"BISWAMBHAR MISHRA,RAJIB LOCHAN PODH,BIRSINGH BIROLI",Biswambhar Mishra,18-Nov-2025 11:32 AM,techsummary_552454.pdf (632.83 KB),Municipal Bodies||Dharmagarh NAC,2025_ORULB_117996_7,DHM/02/2025-26,CONSTRUCTION OF DRAIN WITH COVER SLAB FROM MAIN ROAD TOWARDS WOMENS COLLEGE VIA INGIT PANDA HOUSE IN WARD NO -08,ASHOK KUMAR MOHANTY,Internal,"BISWAMBHAR MISHRA,RAJIB LOCHAN PODH,BIRSINGH BIROLI",Biswambhar Mishra,19-Nov-2025 06:54 PM,finsummary_552454.pdf (632.83 KB),Finance,BY THE TENDER COMMITTEE,Biswambhar Mishra,17-Nov-2025 10:53 AM,,BOQ Comparative Chart,1.0,3095803.0,MAHENDRA NAIK,INR,"786,703.38",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,2,3092223,AISCHARYA GOYAL,23-Sep-2025 09:33 PM,Rejected-Finance,BY THE TENDER COMMITTEE,19-Nov-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3096284,GAJINDRA PRADHAN,23-Sep-2025 11:00 AM,Rejected-Finance,BY THE TENDER COMMITTEE,19-Nov-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3095849,JAGBANDHU SUNANI,24-Sep-2025 12:30 PM,Rejected-Finance,BY THE TENDER COMMITTEE,19-Nov-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3098435,KHUSBU AGRAWAL,24-Sep-2025 02:39 PM,Rejected-Finance,BY THE TENDER COMMITTEE,19-Nov-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3097719,LILI MEHER,23-Sep-2025 09:14 PM,Rejected-Finance,BY THE TENDER COMMITTEE,19-Nov-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3097864,Liza Kumar Sagadia,24-Sep-2025 12:38 AM,Rejected-Finance,BY THE TENDER COMMITTEE,19-Nov-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3095803,MAHENDRA NAIK,22-Sep-2025 08:12 PM,Accepted-AOC,by the tender committee,20-Nov-2025 11:21 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3096646,MANOJ KUMAR AGRAWAL,24-Sep-2025 10:04 AM,Rejected-Finance,BY THE TENDER COMMITTEE,19-Nov-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3097291,MANOJ KUMAR PADHI,24-Sep-2025 04:44 PM,Rejected-Finance,BY THE TENDER COMMITTEE,19-Nov-2025 06:54 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
