S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,3008307.0,AADYA URJA SOLUTIONS PRIVATE LIMITED,INR,"13,636,538.14",Orissa State Housing Board,2025_OSHB_115131_1,03/CE/OSHB/2025-26,External Electrification works to plotted development scheme at Jagannath Prasad Bhubaneswar,Project Engineer Electrical,Internal,"Estimator, Works Accountant, Project Engineer Electrical",Arundhati Jena,20-Aug-2025 01:13 PM,21-Aug-2025 04:00 PM,techsummary_545103.pdf (581.01 KB),Chief Enigeer,Internal,All committee members,Aurobinda Ghose,21-Aug-2025 05:30 PM,finsummary_545103.pdf (712.35 KB),07-Nov-2025,"INR 13,636,538.14",90.0,Arundhati Jena,07-Nov-2025 06:45 PM,AOC71125.pdf (1164.00 KB),WORK ORDER,Finance,Financial Bid open,Aurobinda Ghose,21-Aug-2025 05:09 PM,,BOQ Comparative Chart,1,3008307,AADYA URJA SOLUTIONS PRIVATE LIMITED,22-Jul-2025 01:44 PM,Accepted-AOC,ACCEPT,07-Nov-2025 06:45 PM,Technical,Four bids received and all four bids are admitted.,Arundhati Jena,23-Jul-2025 01:08 PM,,AOC,External Electrification works to plotted development scheme at Jagannath Prasad Bhubaneswar,External Electrification works to plotted development scheme at Jagannath Prasad Bhubaneswar,As per DTCN ,NA ,"1,52,00,000",Electrical Works,NA ,Tender,90.0,90.0,Bhubaneswar,751001.0,NA ,NA ,NA ,"O/o the Chief Engineer,OSHB,Bhubaneswar 751001",No ,No,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost,EMD,RC,EPF,PAN,GSTN","11,800",0.0,Nil,Nil,No,"Chief Engineer,Odisha State Housing Board","Odisha State Housing Board, A/32, Unit-III, Kharavelanagar, Bhubaneswar-751001",1.0,ICICI BANK,Orissa State Housing Board,03/CE/OSHB/2025-26,2025_OSHB_115131_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"1,52,000",Yes,fixed,,Nil,Nil,08-Jul-2025 01:00 PM,23-Jul-2025 12:30 PM,08-Jul-2025 01:00 PM,22-Jul-2025 03:00 PM,08-Jul-2025 01:00 PM ,15-Jul-2025 03:00 PM ,08-Jul-2025 01:00 PM,22-Jul-2025 03:00 PM,21-Aug-2025 04:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3007548,Ambika Prasad Samal,21-Jul-2025 06:36 PM,Rejected-Technical,Does not fullfills DTCN conditions,20-Aug-2025 01:13 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3008702,AYUSH POWER INFRASTRUCTURE,22-Jul-2025 02:55 PM,Rejected-Technical,Dosnot Fullfill DTCN Conditions,20-Aug-2025 01:13 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3001129,PABITRA ELECTRICAL WORKSHOP,22-Jul-2025 12:19 PM,Rejected-AOC,REJECT,07-Nov-2025 06:45 PM,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
