Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"11,800",0.0,Nil,Nil,No,"GM(C), OMC Ltd.","Office of the GM(C), OMC Ltd., Bhubaneswar","76,700",Yes,fixed,,Nil,Nil,Orissa Mining Corporation,NIT No.04/OMC/CIVIL/2025,2025_OMC_111130_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,25-Feb-2025 03:00 PM,12-Mar-2025 11:00 AM,25-Feb-2025 03:00 PM,11-Mar-2025 05:00 PM,NA ,NA ,25-Feb-2025 03:00 PM,11-Mar-2025 05:00 PM,16-May-2025 10:05 AM,1.0,Fee/PreQual/Technical,.pdf,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requ","Construction of Environmental protection works (Crate boulder retaining wall, Settling pit, Garland drain) at Khandbandh Mines of Barbil Region in the district of Keonjhar","Construction of Environmental protection works (Crate boulder retaining wall, Settling pit, Garland drain) at Khandbandh Mines of Barbil Region in the district of Keonjhar","RC, EPF Regd., GSTN, PAN, Registration in CDMS portal, Affidavits, experience, etc. as per DTCN requirements.  ",NA ,"76,63,000",Civil Works - Others,NA ,Tender,180.0,240.0,KHANDBANDH,758034.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,1.0,ICICI BANK,AOC,R K PANDA,Internal,BANITA PATRA S PADHI J K MEKAP,Satyajit Jena,16-May-2025 10:02 AM,16-May-2025 10:05 AM,techsummary_531489.pdf (3198.93 KB),1,2850382,ABHISHEK DAS,11-Mar-2025 04:14 PM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,1.0,2850193.0,RAJESH KUMAR PARIDA,INR,"6,513,846.11",13-Oct-2025,"INR 6,513,846.11",240.0,Sidharth Pattnaik,27-Nov-2025 11:23 AM,2025_OMC_111130_2.pdf (1000.00 KB),"Construction of Environmental protection works (Crate boulder retaining wall, Settling pit, Garland drain) at Khandbandh Mines of Barbil Region in the district of Keonjhar",Finance,Financial bid of 24 (Twenty four) qualified bidders had been open,NIBEDITA SAHOO,16-May-2025 10:16 AM,,BOQ Comparative Chart,Orissa Mining Corporation,2025_OMC_111130_2,NIT No.04/OMC/CIVIL/2025,"Construction of Environmental protection works (Crate boulder retaining wall, Settling pit, Garland drain) at Khandbandh Mines of Barbil Region in the district of Keonjhar",Technical,24 (Twenty four) bids has been received subjected to evaluation by committee,NIBEDITA SAHOO,13-Mar-2025 04:46 PM,,R K PANDA,Internal,S PADHI BANITA PATRA J K MEKAP,Sidharth Pattnaik,13-Oct-2025 01:22 PM,finsummary_531489.pdf (371.50 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,2,2846303,ANIL CHAURASIYA,06-Mar-2025 08:45 PM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2849452,ANIRUDHA MOHAPATRA,10-Mar-2025 05:03 PM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2846623,ASHWINI KUMAR KODAMASINGH,08-Mar-2025 11:42 AM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2841403,AUROBINDA PARIDA,28-Feb-2025 01:36 PM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2850358,BIJAY KUMAR MOHANTY,11-Mar-2025 12:13 PM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2849872,BIKRANTA KUMAR BISWAL,10-Mar-2025 09:10 PM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,2849616,DEBABRAT SWAIN,10-Mar-2025 06:32 PM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,2850534,KAILAS CHANDRA JENA,11-Mar-2025 01:40 PM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,2850643,KANNAN EARTHMOVERS,11-Mar-2025 02:22 PM,Rejected-Finance,NOT BEING L1,13-Oct-2025 01:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
