Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Stage
26-Nov-2025,"INR 2,233,088.67",30.0,BANASHRI RATH,26-Nov-2025 05:16 PM,AOC.pdf (1650.00 KB),The bidder has quoted 14.99 percent less to the estimated cost being L1 Bidder and the winner of lottery,Dr. Er Banashri Rath,Internal,"Er. Pallipuspa Panda DyM Elect, Er. Jagdish Prasad Nayak JE Elect., Saroj Kumar Mallick DyM Fin",BANASHRI RATH,26-Nov-2025 05:04 PM,finsummary_545831.pdf (978.73 KB),Finance,FBOS,BANASHRI RATH,26-Nov-2025 04:56 PM,finance_545831.pdf,BOQ Comparative Chart,1,3003436,DIVERSIFIED ENERGY SOLUTIONS PRIVATE LIMITED,19-Jul-2025 03:55 PM,Rejected-AOC,The bidder has quoted 12.00 percent less to the estimated cost being the L2 bidder,26-Nov-2025 05:17 PM,Technical,BOS,PALLIPUSPA PANDA,05-Aug-2025 07:01 PM,technical_545831.pdf,IDCO||IDCO||IDCO,2025_IDCO_115448_1,BBSR/ELECT-II/e-23/25-26,"Supply, Installation, Testing and commissioning of 500KVA ,11/0.4 KV plinth mounted Distribution Transformer for C and D Block of OUTR, Ghatikia, Bhubaneswar",1.0,3001644.0,M/S GURUDEV ELECTRICAL ASSOCIATES,INR,"1,898,348.68",Dr. Er Banashri Rath,Internal,"Er. Pallipuspa Panda DyM Elect., Er. Jagdish Prasad Nayak JE Elect. Saroj Ku. Mallick DyM Fin",PALLIPUSPA PANDA,05-Aug-2025 07:10 PM,06-Aug-2025 04:00 PM,techsummary_545831.pdf (533.79 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"HT LICENSE, GST, PAN, EPF WITH LATEST CHALLAN, SCHEDULE D AND OTHER REQD DOC AS PER BID DOCUMENT",11-Jul-2025 02:00 PM,21-Jul-2025 04:00 PM,11-Jul-2025 02:00 PM,19-Jul-2025 04:00 PM,11-Jul-2025 02:00 PM ,19-Jul-2025 12:00 PM ,11-Jul-2025 02:00 PM,19-Jul-2025 04:00 PM,06-Aug-2025 04:00 PM,"7,080",0.0,Nil,Nil,No,IDCO||IDCO||IDCO,BBSR/ELECT-II/e-23/25-26,2025_IDCO_115448_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"Supply, Installation, Testing and commissioning of 500KVA ,11/0.4 KV plinth mounted Distribution Transformer for C and D Block of OUTR, Ghatikia, Bhubaneswar","Supply, Installation, Testing and commissioning of 500KVA ,11/0.4 KV plinth mounted Distribution Transformer for C and D Block of OUTR, Ghatikia, Bhubaneswar",Please refer the Bid Document ,NA ,"22,33,089",Electrical Works,Sub-station work ,Tender,120.0,30.0,"OUTR, Ghatikia",751029.0,NA ,NA ,NA ,"O/O DH Elect-II, IDCO Tower, BBSR",No ,No,"22,400",No,fixed,,Nil,Nil,1.0,ICICI BANK,"Divisional Head, Elect-II, IDCO, BBSR","O/O DH Elect-II, IDCO Tower, BBSR",AOC
,,,,,,,,,,,,,,,,,,,2,3000240,MODERN WINDING AND ELECTRICALS,15-Jul-2025 06:53 PM,Rejected-AOC,The bidder has quoted 14.99 percent less to the estimated cost being the L1 bidder and not the winner of lottery,26-Nov-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,AOC
,,,,,,,,,,,,,,,,,,,3,3001644,M/S GURUDEV ELECTRICAL ASSOCIATES,17-Jul-2025 01:07 PM,Accepted-AOC,The bidder has quoted 14.99 percent less to the estimated cost being the L1 bidder and the winner of lottery,26-Nov-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,4,3003989,M/S. M.C.C. ASSOCIATES,19-Jul-2025 01:34 PM,Rejected-AOC,The bidder has quoted 14.99 percent less to the estimated cost being the L1 bidder and not the winner of lottery,26-Nov-2025 05:17 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,5,2999842,M/S. PRECISION ENGINEERS,19-Jul-2025 01:15 PM,Rejected-Technical,The bidder has not submitted all the required documents,05-Aug-2025 07:10 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
