Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
08-Apr-2025 11:00 AM,22-Apr-2025 10:00 AM,08-Apr-2025 11:00 AM,17-Apr-2025 05:00 PM,NA ,NA ,08-Apr-2025 11:00 AM,17-Apr-2025 05:00 PM,"Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012","4,720",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.1/2025-26,2025_ORULB_112214_19,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of CC road from Agijala Padia main road to Prakash Mohanty res in Ward No.57.,Construction of CC road from Agijala Padia main road to Prakash Mohanty res in Ward No.57.,Please refer Tender documents. ,NA ,"7,50,175",Civil Works - Others,NA ,Tender,45.0,30.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,"7,600",Yes,fixed,,Nil,Nil,AOC,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,22-Nov-2025 01:01 PM,techsummary_535645.pdf (407.40 KB),Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,22-Nov-2025 01:56 PM,finsummary_535645.pdf (407.40 KB),Finance,Six bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,23-Apr-2025 05:35 PM,finance_535645.pdf,BOQ Comparative Chart,Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_112214_19,MC(CMC)CTC_Div-IIINo.1/2025-26,Construction of CC road from Agijala Padia main road to Prakash Mohanty res in Ward No.57.,1.0,2886066.0,RAMESH CHANDRA BEHERA,INR,"637,724",1,2881274,NIRUPAMA BEHERA,10-Apr-2025 08:16 PM,Rejected-AOC,Rejected,22-Nov-2025 02:45 PM,22-Nov-2025,"INR 637,724",30.0,Antarjyamee Patra,22-Nov-2025 02:45 PM,chat.pdf (407.00 KB),WO,AOC
,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2887075,PRAMOD KUMAR DAS (S.C.),17-Apr-2025 12:42 PM,Rejected-AOC,Rejected,22-Nov-2025 02:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2886066,RAMESH CHANDRA BEHERA,16-Apr-2025 02:04 PM,Accepted-AOC,Accepted,22-Nov-2025 02:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2885803,SATYA RANJAN LENKA,16-Apr-2025 12:44 PM,Rejected-AOC,Rejected,22-Nov-2025 02:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2882304,SUSILA KUMAR DASH,11-Apr-2025 02:39 PM,Rejected-AOC,Rejected,22-Nov-2025 02:45 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2886648,TANMAYA PARIJA,16-Apr-2025 08:12 PM,Rejected-AOC,Rejected,22-Nov-2025 02:45 PM,,,,,,,,AOC
