S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1.0,3040108.0,GUPTA PRASAD PATNAIK,INR,"1,302,107.224",Finance,All 04 Bids were opened.,REENA PRADHAN,21-Aug-2025 12:07 PM,,BOQ Comparative Chart,"Block Development Officer, Kolnora",Internal,"AEE, Kolnora block, AEE, ZP, Rayagada, STC, SS, Rayagada, BFO, Kolnara PS, SO, Kolnara, JE, Kolnara Block, TC, SS, Kolnara, SRA, Kolnara",REENA PRADHAN,14-Nov-2025 08:23 AM,finsummary_548032.pdf (899.17 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Rayagada||KOLNARA Block,2025_PZPKL_116334_2,"KOL - 03 / 2025-26, Dt.28.07.2025",Construction of ACR building at Betapadu PS under Bankili GP of Kolnora block,"Block Development Officer, Kolnora",Internal,"AEE, Kolnora block, AEE, ZP, Rayagada, STC, SS, Rayagada, BFO, Kolnara PS, JE, Kolnara Block, TC, SS, Kolnara",REENA PRADHAN,13-Nov-2025 06:28 PM,techsummary_548032.pdf (458.91 KB),1,3040108,GUPTA PRASAD PATNAIK,18-Aug-2025 03:21 PM,Accepted-AOC,The Bidder is accepted and deposited requisite Security Deposits as per norm,14-Nov-2025 09:11 AM,14-Nov-2025,"INR 1,302,107.224",90.0,REENA PRADHAN,14-Nov-2025 09:11 AM,BETAPADU.pdf (436.00 KB),AOC issued for the construction of ACR Building at Betapadu PS,AOC,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Rayagada||KOLNARA Block,"KOL - 03 / 2025-26, Dt.28.07.2025",2025_PZPKL_116334_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, EMD, AFFIDAVITS, EXEMPTION CERTIFICATE IF ANY TOWARDS CONSTRUCTION OF ACR BUILDING",Construction of ACR building at Betapadu PS under Bankili GP of Kolnora block,Construction of ACR building at Betapadu PS under Bankili GP of Kolnora block,As per DTCN ,NA ,"15,31,711",Civil Works - Buildings,NA ,Tender,120.0,90.0,Betapadu,765017.0,NA ,NA ,NA ,"Panchayat Samiti, Kolnora",No ,No,"6,000",Nil,Nil,No,04-Aug-2025 11:00 AM,20-Aug-2025 11:30 AM,04-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,NA ,NA ,04-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,1.0,ICICI BANK,"15,400",Yes,fixed,,Nil,Nil,"BDO, Kolnora","Office of Panchayat Samiti, Kolnora 765017",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3036575,JALANDHAR BACHELI,17-Aug-2025 06:26 PM,Rejected-Finance,Being selected as L3 through transparent lottery system as per OPWD norms,14-Nov-2025 08:23 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITIES FOR THE ACR BUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3038708,JANAKI KHARA,16-Aug-2025 05:33 PM,Rejected-Finance,Selected as L2 through transparent lottery system as per OPWD norm,14-Nov-2025 08:23 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3030910,SWAPNA MANDANGI,11-Aug-2025 11:42 AM,Rejected-Finance,Being selected as L3 through transparent lottery system as per OPWD norms,14-Nov-2025 08:23 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
