Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,ONLINETENDER COST EMD RC GST AFFIDAVIT NO RELATION PAYMENT REPORT OTHER DOCUMENTS AS DTCN,02-May-2025 10:00 AM,17-May-2025 11:00 AM,02-May-2025 10:00 AM,16-May-2025 05:00 PM,02-May-2025 10:00 AM ,13-May-2025 05:00 PM ,02-May-2025 10:00 AM,16-May-2025 05:00 PM,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,"CE-BM,BSB Basin,Laxmiposi||SE,Baripada Irr.Circle,Takatpur||EE, Mayurbhanj Irr.Divn,Baripada",01MBJ/2025-26(21),2025_CEBML_113013_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Improvement to Kaptipada disty. within RD. 2400m to 3020m (Strengthening and resectioning of LHS bank) of Sunei Irrn. Project,canal work,Please refer Tender documents. ,NA ,"25,38,938",Civil Works - Others,NA ,Tender,90.0,180.0,Baripada,757002.0,NA ,NA ,NA ,"O/o the S.E., Mayurbhanj Irrn. Divn. Baripada.",No ,No,"S.E., Mayurbhanj Irrigation Division, Baripada","O/o the S.E., Mayurbhanj Irrn. Divn. Baripada.","25,500",Yes,fixed,,Nil,Nil,AOC,27-Nov-2025,"INR 2,546,854",180.0,Ramlal Tiu,27-Nov-2025 11:58 AM,21.pdf (164.00 KB),1,2920176,AJAY KUMAR SETHI,16-May-2025 10:38 AM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,P Patra,Internal,,Ramlal Tiu,02-Jul-2025 12:48 PM,techsummary_538144.pdf (113.50 KB),ER. Parameswar Patra,Internal,,Ramlal Tiu,27-Nov-2025 11:39 AM,finsummary_538144.pdf (163.68 KB),"CE-BM,BSB Basin,Laxmiposi||SE,Baripada Irr.Circle,Takatpur||EE, Mayurbhanj Irr.Divn,Baripada",2025_CEBML_113013_1,01MBJ/2025-26(21),Improvement to Kaptipada disty. within RD. 2400m to 3020m (Strengthening and resectioning of LHS bank) of Sunei Irrn. Project,1.0,2921188.0,TANISH AGARWAL,INR,"2,546,854",Finance,summary report,Ramlal Tiu,02-Jul-2025 12:29 PM,finance_538144.pdf,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2921142,AJIT KUMAR MALLICK,16-May-2025 04:16 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2918509,Anjan kumar Das,15-May-2025 09:45 AM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2921039,ASISHRANJAN SETHI,16-May-2025 03:22 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2919651,BASANTI BEHERA,15-May-2025 08:46 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2918013,CHAKRADHAR SINGH,14-May-2025 06:42 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2921192,CHANDAN KUMAR NAYAK,16-May-2025 04:33 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2915751,DEBASHIS BARIK,13-May-2025 06:35 PM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2919861,DHARAMJIT NAYAK,16-May-2025 12:37 AM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2917468,DIBYARANJAN SALANGI,16-May-2025 11:15 AM,Rejected-Technical,Does not elected in lottery,02-Jul-2025 12:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
