S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"49,200",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB DIVN RAYAGADA I,RC(RANDB)RGD 10/2025-26,2025_EICCL_117608_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,04-Sep-2025 06:40 PM,12-Sep-2025 05:30 PM,04-Sep-2025 06:40 PM,12-Sep-2025 05:00 PM,NA ,NA ,04-Sep-2025 06:40 PM,12-Sep-2025 05:00 PM,S/R to Komtalpeta Muniguda Tumudibandha road (SH-05) such Pothole repair in stretches from Ch 0.0 Km to 30.0 Km,S/R to Komtalpeta Muniguda Tumudibandha road (SH-05) such Pothole repair in stretches from Ch 0.0 Km to 30.0 Km,Please refer Tender documents. ,NA ,"49,14,671",Civil Works - Roads,NA ,Tender,90.0,90.0,"RAYAGADA R AND B DIVISION I, RAYAGADA SUPERINTENDI",765001.0,NA ,NA ,NA ,SUPERINTENDING ENGINEER RAYAGADA R AND B DIVISION,No ,No,"6,000",0.0,Nil,Nil,No,SUPERINTENDING ENGINEER RAYAGADA R AND B DIVISION,"OFFICE OF THE SUPERINTENDINGENGINEER, RAYAGADA R AND B DIVISION I, RAYAGADA ODISHA 765001 RAYAGADA DISTRICT",1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN AND OTHER DOCUMENTS AS PER DETAILED TENDER CALL NOTICE AND ANNEXURE CONDITIONS",AOC,13-Nov-2025,"INR 4,177,962",90.0,Ambikeya Mishra,13-Nov-2025 02:01 PM,KMT.pdf (424.00 KB),The tender of Sri Mahammad Jaffer Kadriya quoted at 14.99% less than amount put to tender found L1 bidder.,1,3077278,BAPINA NAIK,12-Sep-2025 12:52 PM,Rejected-AOC,Disqualified,13-Nov-2025 02:02 PM,Superintending Engineer Rayagada (RandB) Division no 1,Internal,"JE Estimator, EE Estimator, Divisional Accountant Officer",Ambikeya Mishra,13-Nov-2025 01:34 PM,techsummary_551296.pdf (385.04 KB),EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB DIVN RAYAGADA I,2025_EICCL_117608_3,RC(RANDB)RGD 10/2025-26,S/R to Komtalpeta Muniguda Tumudibandha road (SH-05) such Pothole repair in stretches from Ch 0.0 Km to 30.0 Km,Superintending Engineer Rayagada (RandB) Division no 1,Internal,"JE Estimator, EE Estimator, DAO",Ambikeya Mishra,13-Nov-2025 01:44 PM,finsummary_551296.pdf (385.04 KB),Finance,Total 17 numbers of tender paper received out of which 16 bid are qualified.,Ambikeya Mishra,13-Nov-2025 01:23 PM,finance_551296.pdf,BOQ Comparative Chart,1.0,3077460.0,MAHAMMAD JAFFAR KADRIYA,INR,"4,177,962",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC,,,,,,,,2,3077719,BISWA BHUSAN MOHAPATRA,12-Sep-2025 03:32 PM,Rejected-AOC,Disqualified,13-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3077331,CHANDRA SEKHAR SAHUKAR,12-Sep-2025 12:33 PM,Rejected-AOC,Disqualified,13-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,3077128,HITESH KUMAR SHARMA,12-Sep-2025 12:29 PM,Rejected-AOC,Disqualified,13-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,3072425,JYOTI PRAKASH PADHIARI,09-Sep-2025 05:18 PM,Rejected-AOC,Disqualified,13-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,3074835,JYOTIRAN NAIK,10-Sep-2025 07:10 PM,Rejected-AOC,Disqualified,13-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,3072758,KARAKARIA GAJENDRA,09-Sep-2025 08:24 PM,Rejected-AOC,Disqualified,13-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,3077203,LAMBODARA NAIK,12-Sep-2025 11:46 AM,Rejected-AOC,Disqualified,13-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,3077169,MADAN GOUDA,12-Sep-2025 12:10 PM,Rejected-AOC,Disqualified,13-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,3077460,MAHAMMAD JAFFAR KADRIYA,12-Sep-2025 01:20 PM,Accepted-AOC,Qualified,13-Nov-2025 02:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
