S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2904436.0,RAMA CHANDRA SAHU,INR,"5,715,876",Satyabrat Mohanty,Internal,"Divisional Head, Utility Division, Finance Wing Head, UIHEP, Mukhiguda",TAPAN KUMAR DAS,27-Nov-2025 01:35 PM,finsummary_536702.pdf (220.66 KB),Odisha Hydro Power Corporation Ltd||Upper Indravati H.E. Project Mukhiguda,2025_OHPCL_112540_1,e-Tender Call Notice No.03/2025-26 dated.16.04.2025,"Renovation of D type quarters (14 Nos.) at Sector-I of Power House Colony, UIHEP, Mukhiguda.",Technical,Technical bids of above three nos. of bidder were opened as per schedule.,TAPAN KUMAR DAS,06-May-2025 11:00 AM,technical_536702.pdf,Finance,Bids were opened as per scheduled.,TAPAN KUMAR DAS,16-Jun-2025 04:49 PM,finance_536702.pdf,BOQ Comparative Chart,Akshaya Kumar Sahoo.,Internal,"Finance wing Head, Utility Divisional Head and Technical Wing Head.",AKSHAYA KUMAR SAHOO,16-Jun-2025 04:29 PM,16-Jun-2025 04:30 PM,techsummary_536702.pdf (199.59 KB),27-Nov-2025,"INR 5,715,876",365.0,TAPAN KUMAR DAS,28-Nov-2025 04:03 PM,AOC.pdf (955.00 KB),The contract has been awarded to the L1 bidder.,1,2905733,DILIP KUMAR MOHANTY,05-May-2025 11:53 AM,Rejected-AOC,Lost the transparent lottery system,28-Nov-2025 04:03 PM,AOC,"67,240",Yes,fixed,,Nil,Nil,Odisha Hydro Power Corporation Ltd||Upper Indravati H.E. Project Mukhiguda,e-Tender Call Notice No.03/2025-26 dated.16.04.2025,2025_OHPCL_112540_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-Apr-2025 10:00 AM,05-May-2025 04:30 PM,21-Apr-2025 10:00 AM,05-May-2025 01:00 PM,21-Apr-2025 10:00 AM ,30-Apr-2025 01:00 PM ,21-Apr-2025 10:00 AM,05-May-2025 01:00 PM,16-Jun-2025 04:30 PM,Unit Head,"O/o the Sr. General Manager(El.), UIHEP, Mukhiguda-766026","Renovation of D type quarters (14 Nos.) at Sector-I of Power House Colony, UIHEP, Mukhiguda.","Renovation of D type quarters (14 Nos.) at Sector-I of Power House Colony, UIHEP, Mukhiguda.",Refer tender document ,NA ,,Civil Works - Others,Renovation ,Tender,120.0,365.0,"O/o the Sr. General Manager(El.), UIHEP, Mukhiguda",766026.0,NA ,NA ,NA ,"O/o the Sr. General Manager(El.), UIHEP, Mukhiguda",No ,No,"11,800",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"PAN, GST, Tender Cost, EMD, Contractor License, Affidavits etc. refer detail tender document.",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2904027,MOHIT KUMAR AGRAWAL,04-May-2025 08:47 PM,Rejected-AOC,Lost the transparent lottery system,28-Nov-2025 04:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,Bill of quantities,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2904436,RAMA CHANDRA SAHU,03-May-2025 02:55 PM,Accepted-AOC,Won the transparent lottery system,28-Nov-2025 04:03 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
