Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Gopalpur NAC,GPN-NAC-02/2025-26,2025_ORULB_112624_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,915",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, GST, PAN and all other Document as per DTCN",Repair and Maintenance of Cyclone Shelter at Gopalpur,Repair and Maintenance of Cyclone Shelter at Gopalpur,Please refer Tender documents. ,NA ,"4,91,546",Civil Works - Buildings,NA ,Tender,45.0,NA ,Gopalpur,760010.0,NA ,NA ,NA ,"Executive Officer, Gopalpur NAC",No ,No,"Executive Officer, Gopalpur NAC","Executive Officer, Gopalpur NAC",21-Apr-2025 10:00 AM,29-Apr-2025 11:00 AM,21-Apr-2025 10:00 AM,28-Apr-2025 04:00 PM,NA ,NA ,21-Apr-2025 10:00 AM,28-Apr-2025 04:00 PM,AOC,Municipal Bodies||Gopalpur NAC,2025_ORULB_112624_1,GPN-NAC-02/2025-26,Repair and Maintenance of Cyclone Shelter at Gopalpur,Purushottam Beniya,Internal,,Purushottam Benia,20-Nov-2025 05:55 PM,finsummary_537051.pdf (221.76 KB),Finance,Three Bidders are participated and all are accepted,Manajita Rath,29-Apr-2025 01:18 PM,,BOQ Comparative Chart,1.0,2895764.0,CHANDRAMANI DAS,INR,"491,559",20-Nov-2025,"INR 491,559",60.0,Purushottam Benia,20-Nov-2025 06:01 PM,Agreement.pdf (386.00 KB),1,2895764,CHANDRAMANI DAS,28-Apr-2025 02:40 PM,Accepted-AOC,Accept,20-Nov-2025 06:01 PM,Purushottam Beniya,Internal,,Purushottam Benia,20-Nov-2025 05:50 PM,techsummary_537051.pdf (132.52 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2890619,DHIREN KUMAR SETHY,21-Apr-2025 05:47 PM,Rejected-AOC,Reject,20-Nov-2025 06:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2897938,MINAKSHI LENKA,28-Apr-2025 01:10 PM,Rejected-AOC,Reject,20-Nov-2025 06:01 PM,,,,,,,AOC
