Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"6,000",0.0,Nil,Nil,Yes,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of Tender Paper, EMD, PAN, GSTIN, Affidavits as per DTCN",Procurement installation testing and commissioning of Multijet water meter at Consumer end of Digapahandi NAC under AAP- 2025-26 SUJAL (Ch.HHC),Procurement installation testing and commissioning of Multijet water meter at Consumer end of Digapahandi NAC under AAP- 2025-26 SUJAL (Ch.HHC),Please refer Tender documents. ,NA ,"21,64,000",Civil Works - Water Works,NA ,Tender,120.0,90.0,Digapahandi,761012.0,NA ,NA ,NA ,Chatrapur,No ,No,Superintending Engineer P.H,"Superintending Engineer, P.H.Division, Bhanjanagar at Chatrapur, Near L.I.C.Colony, Chatrapur, Orissa -761020","21,640",Yes,fixed,,Nil,Nil,PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,23/03/SPH(C)/ 2025 -26 dt. 15.09.2025,2025_PHEO_118285_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,20-Sep-2025 11:00 AM,06-Oct-2025 01:00 PM,20-Sep-2025 11:00 AM,04-Oct-2025 05:30 PM,20-Sep-2025 11:00 AM ,03-Oct-2025 05:30 PM ,20-Sep-2025 11:00 AM,04-Oct-2025 05:30 PM,AOC,1,3109739,DEEPAK RANJAN SAHU,04-Oct-2025 04:31 PM,Rejected-AOC,1st lowest,27-Nov-2025 07:34 PM,27-Nov-2025,"INR 1,839,528",90.0,Prasanta Kumar Das,27-Nov-2025 07:33 PM,Order.pdf (419.00 KB),The L1 Bidder DIBYA DARSANI PANIGRAHI,Additional Chief Engineer PH,Internal,"Additional Chief Engineer PH , DAO, Estimator ,",Prasanta Kumar Das,27-Nov-2025 07:25 PM,finsummary_553141.pdf (472.74 KB),Finance,6(Six) Nos of Technically bid opened online,Prasanta Kumar Das,22-Oct-2025 01:08 PM,finance_553141.pdf,BOQ Comparative Chart,Additional Chief EngineerPH,Internal,"Additional Chief Engineer PH, DAO , Estimator ,",Prasanta Kumar Das,27-Nov-2025 07:18 PM,techsummary_553141.pdf (472.74 KB),PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,2025_PHEO_118285_1,23/03/SPH(C)/ 2025 -26 dt. 15.09.2025,Procurement installation testing and commissioning of Multijet water meter at Consumer end of Digapahandi NAC under AAP- 2025-26 SUJAL (Ch.HHC),1.0,3109786.0,DIBYA DARSANI PANIGRAHI,INR,"1,839,528",AOC
,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,2,3109786,DIBYA DARSANI PANIGRAHI,04-Oct-2025 04:46 PM,Accepted-AOC,1st lowest,27-Nov-2025 07:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3109760,RABI KUMAR TARAI,04-Oct-2025 04:37 PM,Rejected-AOC,1st lowest,27-Nov-2025 07:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3109853,RAMA CHANDRA NAYAK,04-Oct-2025 05:20 PM,Rejected-AOC,2nd lowest,27-Nov-2025 07:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3109123,SHANKAR KUMAR SAHU,04-Oct-2025 01:20 PM,Rejected-AOC,1st lowest,27-Nov-2025 07:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3108976,SUKANTA KUMAR TRIPATHY,04-Oct-2025 04:00 PM,Rejected-AOC,1st lowest,27-Nov-2025 07:34 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
