S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"EXECUTIVE OFFICER, NAC NIMAPARA","AT/PO-NIMAPARA,DIST-PURI,PIN-752106",11-Aug-2025 11:00 AM,29-Aug-2025 11:00 AM,11-Aug-2025 11:00 AM,28-Aug-2025 05:30 PM,NA ,NA ,11-Aug-2025 11:00 AM,28-Aug-2025 05:30 PM,22-Oct-2025 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,"GST,PAN,VALID LABOUR LICN,EPF,LICENSE,AFFIDAVIT,EQUPMENTS ETC AS PER DTCN","10,000",0.0,Nil,Nil,No,CONSTRUCTION OF R.C.C. DRAIN WITH COVER SLAB FROM SWADHIN COLONY TO NUAPOKHARI SAFEI VIA BHUBANAPUR VILLAGE IN WARD NO-11 FOR 2025-26.,CONSTRUCTION OF R.C.C. DRAIN WITH COVER SLAB FROM SWADHIN COLONY TO NUAPOKHARI SAFEI VIA BHUBANAPUR VILLAGE IN WARD NO-11 FOR 2025-26.,Please refer Tender documents. ,NA ,"80,09,016",Civil Works - Others,NA ,Tender,120.0,120.0,NAC NIMAPARA,752106.0,NA ,NA ,NA ,OFFICE OF THE NAC NIMAPARA,No ,No,Municipal Bodies||Nimapara NAC,NP-NAC-02/2025-26,2025_ORULB_116543_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"80,090",Yes,fixed,,Nil,Nil,AOC,1,3052765,DIPTIREKHA BEHERA,28-Aug-2025 03:46 PM,Rejected-AOC,reject.,27-Nov-2025 03:13 PM,27-Nov-2025,"INR 8,009,016",120.0,Chinmaya Das,27-Nov-2025 03:13 PM,WOSL5.pdf (451.00 KB),JITENDRA PRASAD BEHERA is awarded as L1 bidder through Lucky draw.,1.0,Corrigendum Notice 3105 Dt 04.10.2025 with Tender ID 2025_ORULB_116543_5,Corrigendum Notice 3105 Dt 04.10.2025 with Tender ID 2025_ORULB_116543_5 due to clerical error as inadvertently Sri Purusottam Behera Technical qualified instead of disqualification non submission of recent GST return.,04-Oct-2025 06:02 PM,CorrigendumRevert3105.pdf ,324.28,Technical Opening,"Sasmita Sahoo, Chairperson",Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, Nimapara NAC,Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara.",Anatha Sahoo,18-Oct-2025 03:06 PM,22-Oct-2025 11:00 AM,techsummary_548638.pdf (351.17 KB),Finance,All four bidders are accepted.,Chinmaya Das,27-Nov-2025 02:57 PM,finance_548638.pdf,BOQ Comparative Chart,Technical,five bidders are participated.,Chinmaya Das,18-Oct-2025 02:52 PM,technical_548638.pdf,Municipal Bodies||Nimapara NAC,2025_ORULB_116543_5,NP-NAC-02/2025-26,CONSTRUCTION OF R.C.C. DRAIN WITH COVER SLAB FROM SWADHIN COLONY TO NUAPOKHARI SAFEI VIA BHUBANAPUR VILLAGE IN WARD NO-11 FOR 2025-26.,"Sasmita Sahoo, Chairperson",Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, Nimapara NAC,Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara.",Chinmaya Das,27-Nov-2025 03:04 PM,finsummary_548638.pdf (702.76 KB),1.0,3051361.0,JITENDRA PRASAD BEHERA,INR,"8,009,016",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3051361,JITENDRA PRASAD BEHERA,27-Aug-2025 03:57 PM,Accepted-AOC,Awarded as L1 bidder through lucky draw.,27-Nov-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3051985,KAILASH MALLICK,28-Aug-2025 09:13 AM,Rejected-AOC,reject.,27-Nov-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3052501,PURUSOTTAM BEHERA,28-Aug-2025 01:36 PM,Rejected-Technical,Non submission of GST return clearance certificate,18-Oct-2025 03:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3052891,SATYARANJAN SRICHANDAN,28-Aug-2025 05:00 PM,Rejected-AOC,reject.,27-Nov-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
