Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Executive Engineer,Internal,"Estimator,DAO,EE",Jay Prakash Soren,13-Nov-2025 12:58 PM,techsummary_548503.pdf (1421.73 KB),1,3034263,AKASH BISSOI,13-Aug-2025 10:48 AM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,13-Nov-2025,"INR 338,923",60.0,Jay Prakash Soren,13-Nov-2025 03:22 PM,workorder.pdf (232.00 KB),1.0,3037518.0,PRATAP DASH,INR,"288,118",Finance,Tender opening,Jay Prakash Soren,13-Nov-2025 12:42 PM,finance_548503.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"Estimator,DAO,EE",Jay Prakash Soren,13-Nov-2025 01:07 PM,finsummary_548503.pdf (1421.73 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,2025_CERWI_116538_1,EERWNGP Online 04 2025 26,SR to RI Office Building at Bikrampur in Nabarangpur Block for the year 2025 26,AOC,"2,000",0.0,Nil,Nil,No,07-Aug-2025 10:00 AM,18-Aug-2025 11:00 AM,07-Aug-2025 10:00 AM,16-Aug-2025 03:00 PM,07-Aug-2025 10:00 AM ,16-Aug-2025 03:00 PM ,07-Aug-2025 10:00 AM,16-Aug-2025 03:00 PM,Executive Engineer,"RURAL WORKS DIVISION, NAWARANGPUR",CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-NAWARANGAPUR,EERWNGP Online 04 2025 26,2025_CERWI_116538_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,SR to RI Office Building at Bikrampur in Nabarangpur Block for the year 2025 26,SR to RI Office Building at Bikrampur in Nabarangpur Block for the year 2025 26,Please refer Tender documents ,NA ,"3,38,923",Civil Works - Buildings,NA ,Tender,90.0,60.0,Nabarangapur,764059.0,NA ,NA ,NA ,"RURAL WORKS DIVISION, NAWARANGPUR",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,License PAN Card GSTIN Affidavit and as per DTCN,1.0,ICICI BANK,"3,389",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,2,3037569,AMLAN JYOTI MADALA,15-Aug-2025 10:12 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Boq,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,3,3037250,AMRUTA PANIGRAHI,15-Aug-2025 08:07 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3033396,AMULYA KUMAR PATRO,12-Aug-2025 02:52 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3037513,ANJALI BISWAS,16-Aug-2025 12:08 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3035075,ASHOK MOHANTY,13-Aug-2025 06:40 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3035919,BALAJI KUMAR CHOUDHURY,14-Aug-2025 02:06 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3036331,BALRAM HARIJAN,14-Aug-2025 06:18 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3037554,BHAIRABA PRADHANI,15-Aug-2025 10:11 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3036995,BIKASH KUMAR AGRAWAL,15-Aug-2025 07:01 PM,Rejected-AOC,Disqualified in transparent lottery,13-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
