Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
01-Sep-2025 10:00 AM,11-Sep-2025 11:00 AM,01-Sep-2025 10:00 AM,10-Sep-2025 05:30 PM,01-Sep-2025 10:00 AM ,10-Sep-2025 05:30 PM ,01-Sep-2025 10:00 AM,10-Sep-2025 05:30 PM,Improvement to Kaluanalla-I DW MIP at Parida in Gumma Block of Gajapati District under Critical Scheme-2025-26,Improvement to Kaluanalla-I DW MIP at Parida in Gumma Block of Gajapati District under Critical Scheme-2025-26,Please refer tender documents ,NA ,"10,06,963",Civil Works - Others,NA ,Tender,90.0,60.0,GUMMA,761207.0,NA ,NA ,NA ,SE M I Division Gajapati paralakhemundi,No ,No,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GAJAPATI",MIDGJP-03/2025-26,2025_CEMIB_117482_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"10,100",Yes,fixed,,Nil,Nil,SUPERINTENDING ENGINEER,"O/O SUPERINTENDING ENGINEER MINOR IRRIGATION DIVISION, GAJAPATI PARALAKHEMUNDI","6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender Cost EMD (Online) RC, PAN, active GSTN, affidavit other documents and forms as per DTCN",AOC,13-Nov-2025,"INR 1,006,962.51",60.0,Simachala Satapathy,13-Nov-2025 08:25 AM,AOC5.PDF (197.00 KB),1,3070169,BINNALA VIJAYA BABU,09-Sep-2025 11:34 AM,Rejected-AOC,UN SUCCESSFUL,13-Nov-2025 08:25 AM,SIMACHALA SATAPATHY,Internal,,Simachala Satapathy,13-Nov-2025 08:16 AM,techsummary_550771.pdf (20.10 KB),"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GAJAPATI",2025_CEMIB_117482_5,MIDGJP-03/2025-26,Improvement to Kaluanalla-I DW MIP at Parida in Gumma Block of Gajapati District under Critical Scheme-2025-26,SIMACHALA SATAPATHY,Internal,,Simachala Satapathy,13-Nov-2025 08:21 AM,finsummary_550771.pdf (38.60 KB),Finance,6 nos are bidder participated in this tender,Simachala Satapathy,13-Nov-2025 08:14 AM,,BOQ Comparative Chart,1.0,3072826.0,PRASANTA KUMAR JENA,INR,"856,018.83",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,AOC,,,,,,,2,3068172,DARAPU CHAKRAVARHI,08-Sep-2025 12:48 PM,Rejected-AOC,UN SUCCESSFUL,13-Nov-2025 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,3073110,DEBENDRA BISWAL,10-Sep-2025 07:08 AM,Rejected-AOC,UN SUCCESSFUL,13-Nov-2025 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,3072826,PRASANTA KUMAR JENA,10-Sep-2025 07:40 AM,Accepted-AOC,SUCCESSFUL THROUGH LOTTERY SYSTEM L1 BIDDER,13-Nov-2025 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,3063674,RAJENDRA PRASAD SAHU,04-Sep-2025 06:21 PM,Rejected-AOC,UN SUCCESSFUL,13-Nov-2025 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,3073117,SAROJ PATRA,10-Sep-2025 08:43 AM,Rejected-AOC,UN SUCCESSFUL,13-Nov-2025 08:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
