Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Kendrapara,RWS/31/2025-26,2025_RWSS_114981_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,02-Jul-2025 10:00 AM,15-Jul-2025 11:00 AM,02-Jul-2025 10:00 AM,14-Jul-2025 05:30 PM,02-Jul-2025 10:00 AM ,04-Jul-2025 05:30 PM ,02-Jul-2025 10:00 AM,14-Jul-2025 05:30 PM,EE RWSS DIVISION KENDRAPARA,AT ICHHAPUR PO SHREE BALADEVJEW DIST KENDRAPARA,External electrification for 70 LPCD NEW RPWS Scheme to NETUA under Derabish Block in Kendrapara District,External electrification for 70 LPCD NEW RPWS Scheme to NETUA under Derabish Block in Kendrapara District,Please refer Tender documents. ,NA ,"11,04,175",Civil Works - Water Works,NA ,Tender,90.0,30.0,CHHOTI,754214.0,OFFICE OF THE EE RWSS DIVISION KENDRAPARA ,AT ICHHAPUR PO SHREE BALADEVJEW DIST KENDRAPARA ,02-Jul-2025 10:00 AM ,OFFICE OF THE EE RWSS DIVISION KENDRAPARA,No ,No,"6,000",0.0,Nil,Nil,No,"11,100",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC,Executive Engineer,Internal,"DAO, AEE Estimator, AE Estimator",Basanta Kumar Nayak,27-Nov-2025 05:37 PM,techsummary_544695.pdf (1125.24 KB),Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Division Kendrapara,2025_RWSS_114981_2,RWS/31/2025-26,External electrification for 70 LPCD NEW RPWS Scheme to NETUA under Derabish Block in Kendrapara District,1.0,2995443.0,ABHISHEKA SARANGI,INR,"1,107,618",1,2995443,ABHISHEKA SARANGI,10-Jul-2025 06:18 PM,Accepted-AOC,Winner of lottery drawl got awarded the work with 14.99 percentage less,27-Nov-2025 05:43 PM,Executive Engineer,Internal,"DAO, AEE Estimator, AE Estimator",Basanta Kumar Nayak,27-Nov-2025 05:41 PM,finsummary_544695.pdf (1125.24 KB),Finance,Only five bidders have participated in the tender and their documents downloaded for taking further course of action,Basanta Kumar Nayak,15-Jul-2025 12:20 PM,,BOQ Comparative Chart,27-Nov-2025,"INR 1,107,618",30.0,Basanta Kumar Nayak,27-Nov-2025 05:43 PM,wonetua.pdf (1581.00 KB),Winner of lottery drawl got awarded the work with 14.99 percentage less,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,2,2995510,BABA BAKRESWAR ELECTRICALS AND CONSTRUCTION,10-Jul-2025 07:05 PM,Rejected-Technical,Disqualified,27-Nov-2025 05:37 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2999217,M/S. MAA LAXMI ELECTRICALS,14-Jul-2025 04:01 PM,Rejected-Finance,Loser in lottery in drawl,27-Nov-2025 05:41 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2987454,Sri Bishnu Electrical Construction,14-Jul-2025 04:30 PM,Rejected-Finance,Loser in lottery in drawl,27-Nov-2025 05:41 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2995415,Trupti Electrical,10-Jul-2025 05:42 PM,Rejected-Finance,Loser in lottery in drawl,27-Nov-2025 05:41 PM,,,,,,,,,,,,,,,,,,,,AOC
