Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,As per DTCN,Odisha State Agricultural Marketing Board||RMC Padampur,RMC PADAMPUR 3/2025-26,2025_OSAMB_119412_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",Nil,Nil,No,"Construction of Open Pindi and approach road at Sanimal PPC, Open Pindi at Chhuriapali PPC, WBM Road at Jhar PPC, Approach Road to Sohela Market Yard, Border Check Post at Grinjel, Damapali and Luhurachati of Sohela Block RMC Padampur",Civil works,Please refer Tender documents. ,NA ,"67,92,064",Civil Works - Others,NA ,Tender,90.0,180.0,Sanimal chhuriapali Damapali Sohela and other,768036.0,NA ,NA ,NA ,"Office of RMC, Padampur",No ,No,1.0,ICICI BANK,"Sub-Collector,Padampur-cum-Chairman,RMC, Padampur","At-Padampur, P.O. Rajborasambar, Dist. Bargarh 768036",13-Oct-2025 01:55 PM,24-Oct-2025 11:30 AM,13-Oct-2025 01:55 PM,23-Oct-2025 05:00 PM,NA ,NA ,13-Oct-2025 02:00 PM,23-Oct-2025 05:00 PM,01-Nov-2025 11:00 AM,"67,921",Yes,fixed,,Nil,Nil,AOC,12-Nov-2025,"INR 6,792,064.03",180.0,SNEHA ARUGULA,14-Nov-2025 04:56 PM,SAnimal.pdf (264.00 KB),Work order,1,3141935,BIKASH CHANDRA RAO,22-Oct-2025 11:29 AM,Accepted-AOC,Selected in lottery as L1 Bidder,14-Nov-2025 04:56 PM,"Sub-Collector,Padampur-cum-Chairperson,RMC, Padampur",Internal,"Secretary,RMC,Padampur,Assistant Engineer,OSAM Board,Bhubaneswar,Junior Engineer,OSAM Board,Bhubaneswar.",SNEHA ARUGULA,30-Oct-2025 07:19 PM,01-Nov-2025 11:00 AM,techsummary_555655.pdf (1107.61 KB),Finance,"Cover II Price bid of the bidder who have qualified in technical evaluation were opened. As all the bidders have quoted and evaluated to equal rate, the TEC recommended that the L1 bidder will be chosen through a transparent lottery system.",RABI NARAYAN PANDA,03-Nov-2025 05:45 PM,finance_555655.pdf,BOQ Comparative Chart,Technical,"Bids opened and the bid documents of the bidders were downloaded successfully from the tenderodisha portal. The technical bids will be evaluated by the members of TEC,RMC Padampur as per term and conditions of the DTCN.",RABI NARAYAN PANDA,27-Oct-2025 04:42 PM,technical_555655.pdf,Odisha State Agricultural Marketing Board||RMC Padampur,2025_OSAMB_119412_1,RMC PADAMPUR 3/2025-26,"Construction of Open Pindi and approach road at Sanimal PPC, Open Pindi at Chhuriapali PPC, WBM Road at Jhar PPC, Approach Road to Sohela Market Yard, Border Check Post at Grinjel, Damapali and Luhurachati of Sohela Block RMC Padampur","Sub-Collector,Padampur-cum-Chairperson,RMC, Padampur",Internal,"Secretary,RMC,Padampur,AssistantEngineer,OSAMBoard,Bhubaneswar,JuniorEngineer,OSAMBoard,Bhubaneswar",SNEHA ARUGULA,03-Nov-2025 06:19 PM,finsummary_555655.pdf (137.79 KB),1.0,3141935.0,BIKASH CHANDRA RAO,INR,"5,773,933",AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,3140633,KAMAL LOCHAN NAIK,22-Oct-2025 09:25 AM,Rejected-AOC,Not selected,14-Nov-2025 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,3145539,NIRUPAMA DASH,23-Oct-2025 02:39 PM,Rejected-AOC,Not selected,14-Nov-2025 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
