Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
S.E R AND B KHORDHA,Internal,DAO Estimator,Shibalal Sahoo,09-Sep-2025 07:33 PM,techsummary_548439.pdf (1102.78 KB),1,3037924,AGRAWALLA POWER INFRASTRUCTURE,16-Aug-2025 11:38 AM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,30-Oct-2025,"INR 849,304",60.0,Shibalal Sahoo,19-Nov-2025 04:43 PM,555.pdf (731.00 KB),Agrt.done,Finance,25 bidders are admitted,Ch Akshaya Kumar Subudhi,28-Aug-2025 02:16 PM,,BOQ Comparative Chart,1.0,3033694.0,M/s.TULSHI ENTERPRISES,INR,"849,304",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB DIVN KHURDA,2025_EICCL_116511_2,TCN-17-25-26,supply and installation of street Lights and Lightning Arrester inside the Tahasil office premises at Jatni in the district of Khordha,S.E Khordha R and B Division,Internal,"Eastimator, DAO",Shibalal Sahoo,16-Sep-2025 03:29 PM,finsummary_548439.pdf (2850.58 KB),AOC,06-Aug-2025 01:35 PM,18-Aug-2025 11:00 AM,06-Aug-2025 01:35 PM,16-Aug-2025 05:00 PM,NA ,NA ,06-Aug-2025 01:35 PM,16-Aug-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.xls,Bill of Quantity,EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB DIVN KHURDA,TCN-17-25-26,2025_EICCL_116511_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,SE RANDB KHURDA,"O/o the SUPERINTENDING Engineer R and B Division, Khurda","10,000",Yes,fixed,,Nil,Nil,supply and installation of street Lights and Lightning Arrester inside the Tahasil office premises at Jatni in the district of Khordha,supply and installation of street Lights and Lightning Arrester inside the Tahasil office premises at Jatni in the district of Khordha,Please refer Tender documents. ,NA ,"9,99,064",Electrical Works,NA ,Tender,90.0,60.0,khordha,752056.0,NA ,NA ,NA ,O/O SE RANDB KHURDA,No ,No,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,2,3032013,AKARSHAN JHA,11-Aug-2025 06:21 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.pdf,"Online proof copy Tender cost, EMD, GSTIN, PAN, Contractor RC and Affidavit,as per DTCN",,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,3036400,BHAGABAT PRADHAN,14-Aug-2025 07:40 PM,Rejected-Technical,Rejected due to non submission of EMD,09-Sep-2025 07:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,3031894,BRUNDABAN ENTERPRISES PROPRIETOR OF BIKASH KUMAR DAS,12-Aug-2025 12:00 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,3038231,DILLIP KUMAR ROUT,16-Aug-2025 01:51 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,3036238,ELEPOWER,14-Aug-2025 05:21 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,3036745,JBS ENTERPRISES,15-Aug-2025 11:44 AM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,3033021,linkan sahoo,12-Aug-2025 12:38 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,3038476,MAA ENTERPRISERS,16-Aug-2025 03:39 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,3036694,M/S GANGA ELECTRIC,15-Aug-2025 11:16 AM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,11,3035755,M/S. M.C.C. ASSOCIATES,14-Aug-2025 01:20 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,12,3038530,"M/S ORISSA TRADING HOUSE, PROP. RITU MODI",16-Aug-2025 03:53 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,13,3038500,M/S PARSURAM DIKHIT,16-Aug-2025 03:46 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,14,3036926,M/s Rudra Enterprises,15-Aug-2025 02:25 PM,Rejected-Technical,"Rejected due to non submission of MV/HT licence, Schedule-A and E",09-Sep-2025 07:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,15,3034895,M/S. TRIDEV ENTERPRISERS,13-Aug-2025 04:31 PM,Rejected-AOC,not Successful in transparent lottery,19-Nov-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
