Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Municipal Bodies||Dharmagarh NAC,DHM/02/2025-26,2025_ORULB_117996_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"16,525",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate, PAN, GST Cost of Tender Paper ,EMD and other document as per DTCN","6,000",0.0,Nil,Nil,No,"EXECUTIVE OFFICER, NAC DHARMAGARH","NAC ,DHARMAGARH",13-Sep-2025 03:00 PM,25-Sep-2025 11:00 AM,13-Sep-2025 03:00 PM,24-Sep-2025 05:00 PM,NA ,NA ,13-Sep-2025 03:00 PM,24-Sep-2025 05:00 PM,RENOVATION AND DEVELOPMENT OF SAILIKANIKATA BANDH IN WARD NO-14,RENOVATION AND DEVELOPMENT OF SAILIKANIKATA BANDH IN WARD NO-14,Please refer Tender documents. ,NA ,"16,52,542",Civil Works - Others,NA ,Tender,90.0,60.0,"NAC, DHARMAGARH",766015.0,NA ,NA ,NA ,"NAC,DHARMAGARH",No ,No,AOC,1,3097964,ABHIMANYU CHHATRIA,24-Sep-2025 07:15 AM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,19-Nov-2025,"INR 1,404,826.57",60.0,Biswambhar Mishra,19-Nov-2025 06:49 PM,PROCEEDING.pdf (633.00 KB),ASHOK KUMAR MOHANTY,Internal,"BISWAMBHAR MISHRA,RAJIB LOCHAN PODH,BIRSINGH BIROLI",Biswambhar Mishra,18-Nov-2025 11:25 AM,techsummary_552453.pdf (632.83 KB),Municipal Bodies||Dharmagarh NAC,2025_ORULB_117996_6,DHM/02/2025-26,RENOVATION AND DEVELOPMENT OF SAILIKANIKATA BANDH IN WARD NO-14,ASHOK KUMAR MOHANTY,Internal,"BISWAMBHAR MISHRA,RAJIB LOCHAN PODH,BIRSINGH BIROLI",Biswambhar Mishra,19-Nov-2025 06:35 PM,finsummary_552453.pdf (632.83 KB),Finance,BY THE TENDER COMMITTEE,Biswambhar Mishra,17-Nov-2025 10:49 AM,finance_552453.pdf,BOQ Comparative Chart,1.0,3096635.0,MANOJ KUMAR AGRAWAL,INR,"1,404,826.57",AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,3092217,AISCHARYA GOYAL,23-Sep-2025 09:30 PM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3098053,DHABALESWAR NAIK,24-Sep-2025 10:47 AM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3097870,DIPTIMAYEE JENA,24-Sep-2025 02:04 PM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3096279,GAJINDRA PRADHAN,23-Sep-2025 11:04 AM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3095853,JAGBANDHU SUNANI,24-Sep-2025 12:28 PM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,3098449,KHUSBU AGRAWAL,24-Sep-2025 02:43 PM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,3097715,LILI MEHER,23-Sep-2025 09:12 PM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,3097862,Liza Kumar Sagadia,24-Sep-2025 12:36 AM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,3095808,MAHENDRA NAIK,22-Sep-2025 08:11 PM,Rejected-Finance,by the tender committee,19-Nov-2025 06:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
