S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,3096288.0,M/S Ashreebad Fabricators,INR,"8,489,446",Technical,All documents downloaded successfully.,JITENDRA KUMAR ORAM,04-Oct-2025 12:34 PM,,Chief Engineer Mech - WR Bhubaneswar,2025_CEMWR_118036_1,CEM/MDC-17/2025-26,Fabrication supply transportation and erection of sluice cum VR Bridge at RD 520M over Belpal Drainage cut near village Belpal Rajnagar Block under Kendrapara Drainage Division for the year 2024 25,CE MECHANICAL,Internal,,JITENDRA KUMAR ORAM,17-Nov-2025 12:23 PM,finsummary_552570.pdf (2640.45 KB),CE MECHANICAL,Internal,,JITENDRA KUMAR ORAM,16-Oct-2025 06:04 PM,17-Oct-2025 12:00 PM,techsummary_552570.pdf (2640.45 KB),Finance,All documents downloaded successfully,SASANKA SEKHAR MOHANTY,17-Oct-2025 12:44 PM,,BOQ Comparative Chart,17-Nov-2025,"INR 8,489,446",90.0,JITENDRA KUMAR ORAM,17-Nov-2025 12:43 PM,CEMMDC17.pdf (852.00 KB),1,3096618,M/S Abirvab Steel Product,03-Oct-2025 01:02 PM,Rejected-Finance,L2 BIDDER,17-Nov-2025 12:23 PM,AOC,Fabrication supply transportation and erection of sluice cum VR Bridge at RD 520M over Belpal Drainage cut near village Belpal Rajnagar Block under Kendrapara Drainage Division for the year 2024 25,Fabrication supply transportation and erection of sluice cum VR Bridge at RD 520M over Belpal Drainage cut near village Belpal Rajnagar Block under Kendrapara Drainage Division for the year 2024 25,As per DTCN ,NA ,"77,86,340",Mechanical Works,NA ,Tender,90.0,90.0,BELPAL DRAINAGE KENDRAPARA,754225.0,NA ,NA ,NA ,Bhubaneswar,No ,No,17-Sep-2025 10:00 AM,04-Oct-2025 12:00 PM,17-Sep-2025 10:00 AM,03-Oct-2025 05:30 PM,17-Sep-2025 10:00 AM ,23-Sep-2025 05:30 PM ,17-Sep-2025 10:00 AM,03-Oct-2025 05:30 PM,17-Oct-2025 12:00 PM,1,ICICI BANK,"10,000",0.0,Nil,Nil,No,CHIEF ENGINEER MECHANICAL,OFFICE OF THE EIC WR BHUBANESWAR,1,Fee/PreQual/Technical,.pdf,Bid Documents,1.0,1st Corrigendum,Other,,"77,863",Yes,percentage,1.0%,Nil,Nil,Chief Engineer Mech - WR Bhubaneswar,CEM/MDC-17/2025-26,2025_CEMWR_118036_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3096288,M/S Ashreebad Fabricators,03-Oct-2025 03:46 PM,Accepted-AOC,L1 BIDDER,17-Nov-2025 12:43 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC
