S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,05-Aug-2025 11:00 AM,19-Aug-2025 11:00 AM,05-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,05-Aug-2025 11:00 AM ,18-Aug-2025 05:00 PM ,05-Aug-2025 11:00 AM,18-Aug-2025 05:00 PM,"2,683",Yes,fixed,,Nil,Nil,Municipal Bodies||Sonepur Municipal Council,SNP-MUN-30/2025-26,2025_ORULB_116406_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Paver Road and Drain From Siba Narayan Bahidar House to Girija Sankar Sahu House,Ward No-03","Paver Road and Drain From Siba Narayan Bahidar House to Girija Sankar Sahu House,Ward No-03",Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,45.0,NA ,Sonepur Municipality,767017.0,NA ,NA ,NA ,Sonepur Municipality,No ,No,"2,000",0.0,Nil,Nil,No,Executive Officer,Sonepur Municipality,1.0,Fee/PreQual/Technical/Finance,.pdf,As Per DTCN,AOC,Tamasi Tamasmita Nayak,Internal,Executive Officer Municipal Engineer APD Finance Accountant,RUSI MAJHI,05-Nov-2025 11:56 AM,techsummary_548234.pdf (1489.53 KB),Tamasi Tamasmita Nayak,Internal,Executive Officer Municipal Engineer APD Finance Accountant,RUSI MAJHI,05-Nov-2025 12:07 PM,finsummary_548234.pdf (837.46 KB),Finance,As Per Tender Committee,RUSI MAJHI,05-Nov-2025 11:49 AM,finance_548234.pdf,BOQ Comparative Chart,Municipal Bodies||Sonepur Municipal Council,2025_ORULB_116406_10,SNP-MUN-30/2025-26,"Paver Road and Drain From Siba Narayan Bahidar House to Girija Sankar Sahu House,Ward No-03",1.0,3032250.0,SHASHI BHUSAN PRAHARAJ,INR,"228,165.35",1,3033204,PRAMOD PRADHAN,13-Aug-2025 01:07 PM,Rejected-Finance,2nd Lowest Tenderer,05-Nov-2025 12:07 PM,05-Nov-2025,"INR 228,165.35",45.0,RUSI MAJHI,05-Nov-2025 12:12 PM,10WorkOrder.pdf (749.00 KB),As Per Tender Committee,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,As Per BoQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3032250,SHASHI BHUSAN PRAHARAJ,13-Aug-2025 06:27 PM,Accepted-AOC,1st Lowest Tenderer,05-Nov-2025 12:12 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3039697,Uma Bhoi,18-Aug-2025 02:36 PM,Rejected-Finance,3rd Lowest Tenderer,05-Nov-2025 12:07 PM,,,,,,,,AOC
