S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,Improvement to Chanchadabandha MIP Bramhanpanka,Improvement to Chanchadabandha MIP Bramhanpanka in Sanakhemundi Block under Critical Grant,Please refer Tender documents. ,NA ,"12,50,000",Civil Works - Others,NA ,Tender,90.0,120.0,Sanakhemundi,761109.0,NA ,NA ,NA ,"SE MI DIVIN GM-I,BAM",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST,PAN,AFFIDAVIT, NO RELATION, SCHEDULE-E, CDMS COPY OF REGISTRATION CERTIFICATE","CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM I",Online Tender /02/ GMID-I/2025-26,2025_CEMIB_117502_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"SE MI DIVIN GM-I,BAM","SE MI DIVIN GM-I,BAM,ENGINEERING SCHOOL ROAD",02-Sep-2025 10:00 AM,12-Sep-2025 11:00 AM,02-Sep-2025 10:00 AM,11-Sep-2025 05:00 PM,02-Sep-2025 10:00 AM ,10-Sep-2025 05:00 PM ,02-Sep-2025 10:00 AM,11-Sep-2025 05:00 PM,"12,500",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,AOC,SE M.I DIVIN GM-I,Internal,,Amiya Kumar Mudali,20-Nov-2025 01:01 PM,finsummary_550847.pdf (143.35 KB),"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM I",2025_CEMIB_117502_9,Online Tender /02/ GMID-I/2025-26,Improvement to Chanchadabandha MIP Bramhanpanka,1.0,3070246.0,DEEPAK KUMAR BEHERA,INR,"1,041,097.92",Finance,4 NOS OF BIDDERS HAVE PARTICIPATED,Amiya Kumar Mudali,12-Sep-2025 12:01 PM,,BOQ Comparative Chart,20-Nov-2025,"INR 1,041,097.92",120.0,Amiya Kumar Mudali,20-Nov-2025 01:03 PM,29_w.PDF (760.00 KB),1,3070246,DEEPAK KUMAR BEHERA,08-Sep-2025 08:40 PM,Accepted-AOC,Winner in transparency lottery,20-Nov-2025 01:03 PM,SE M.I DIVIN GM-I,Internal,,Amiya Kumar Mudali,20-Nov-2025 12:59 PM,techsummary_550847.pdf (143.35 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3064666,MUNA SETHI,05-Sep-2025 05:20 PM,Rejected-AOC,Loser in transparency lottery,20-Nov-2025 01:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3070807,SANTUNU KUMAR SETHI,11-Sep-2025 02:50 PM,Rejected-AOC,Loser in transparency lottery,20-Nov-2025 01:03 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3068986,SUSANTA KUMAR PANDA,08-Sep-2025 01:55 PM,Rejected-AOC,Loser in transparency lottery,20-Nov-2025 01:03 PM,,,,,,,AOC
