S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,3062352.0,"Smt Niharika Bhoi, Proprietor of M/s R.D. Construction and Supplier",INR,"1,089,414",Finance,As per tender committee,Chinmaya Acharya,08-Nov-2025 07:41 AM,finance_549210.pdf,BOQ Comparative Chart,Nruparaj yadav,Internal,"Chairperson,NAC,Keisnga,STO,Keisnga,Additional Tahasildar,kesinga,ME,Bhawanipatna Municipality,EO,NAC,Kesinga",Chinmaya Acharya,08-Nov-2025 07:47 AM,finsummary_549210.pdf (2944.29 KB),Municipal Bodies||Kesinga NAC,2025_ORULB_115144_9,KSNG-NAC-1/2025-26,CONSRUCTION OF RCC DRAIN FROM SURESH KUMAR RATH HOUSE TOWARDS PWD MAIN ROAD (NEAR CULVERT) IN WARD NO 10,Nruparaj yadav,Internal,"Chairperson,NAC,Keisnga,STO,Keisnga,Additional Tahasildar,kesinga,ME,Bhawanipatna Municipality,EO,NAC,Kesinga",Chinmaya Acharya,08-Nov-2025 07:43 AM,techsummary_549210.pdf (2944.29 KB),08-Nov-2025,"INR 1,089,414",60.0,Chinmaya Acharya,08-Nov-2025 07:50 AM,WO9.pdf (1302.00 KB),As per tender committee,1,3060229,AKSHAY KUMAR MAHAPATRA,03-Sep-2025 12:59 PM,Rejected-Finance,As per tender committee,08-Nov-2025 07:47 AM,AOC,1.0,ICICI BANK,16-Aug-2025 10:00 AM,04-Sep-2025 11:00 AM,16-Aug-2025 10:00 AM,03-Sep-2025 05:00 PM,NA ,NA ,16-Aug-2025 10:00 AM,03-Sep-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,"EXECUTIVE OFFICER,NAC,KESINGA","NAC,Kesinga,Dist-Kalahandi",1.0,Modification of Date,Date,,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,CONSRUCTION OF RCC DRAIN FROM SURESH KUMAR RATH HOUSE TOWARDS PWD MAIN ROAD (NEAR CULVERT) IN WARD NO 10,CONSRUCTION OF RCC DRAIN FROM SURESH KUMAR RATH HOUSE TOWARDS PWD MAIN ROAD (NEAR CULVERT) IN WARD NO 10,Please refer Tender documents. ,NA ,"12,81,513",Civil Works - Others,NA ,Rate Contract,90.0,60.0,KESINGA NAC,766012.0,NA ,NA ,NA ,"OFFICE OF THE NOTIFIED AREA COUNCIL,KESINGA",No ,No,Municipal Bodies||Kesinga NAC,KSNG-NAC-1/2025-26,2025_ORULB_115144_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"12,820",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3049834,BIKRAM SAGAR,26-Aug-2025 05:50 PM,Rejected-Finance,As per tender committee,08-Nov-2025 07:47 AM,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3061685,DHANANJAYA MAHANANDA,03-Sep-2025 12:24 PM,Rejected-Finance,As per tender committee,08-Nov-2025 07:47 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3061969,JYOTI RANJAN NANDA,03-Sep-2025 08:14 AM,Rejected-Finance,As per tender committee,08-Nov-2025 07:47 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3062417,KAMAL LOCHAN BHUYAN,03-Sep-2025 03:29 PM,Rejected-Finance,As per tender committee,08-Nov-2025 07:47 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3059099,RAMESH CHANDRA PATTNAIK,01-Sep-2025 07:03 PM,Rejected-Finance,As per tender committee,08-Nov-2025 07:47 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3062352,"Smt Niharika Bhoi, Proprietor of M/s R.D. Construction and Supplier",03-Sep-2025 01:56 PM,Accepted-AOC,As per tender committee,08-Nov-2025 07:50 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
