Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,tender opened,Vedbhushan .,12-Mar-2025 11:14 AM,finance_529463.pdf,BOQ Comparative Chart,Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_110243_26,27/SMC_SBP/2024-25,"Construction of Paver Block road (I) from R Bada Babu house to Md Rafia house , Rehmat Nagar , Sunapali (II) from Md Mustaq house to Md Jakir house, Rehmat Nagar , Sunapali (III) from Md Kalam house to Md Abbas house Rehmat Nagar , Sunapali",1.0,2826590.0,Bipin Bihari Banchhor,INR,"1,729,385.32",1,2826590,Bipin Bihari Banchhor,19-Feb-2025 10:53 PM,Accepted-AOC,successful,19-Nov-2025 11:15 AM,19-Nov-2025,"INR 1,729,385.32",90.0,Rehan Khatri,19-Nov-2025 11:15 AM,27SMC26.pdf (1032.00 KB),successful,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,19-Nov-2025 11:11 AM,techsummary_529463.pdf (1031.81 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Rehan Khatri,19-Nov-2025 11:13 AM,finsummary_529463.pdf (1031.80 KB),AOC,12-Feb-2025 11:00 AM,24-Feb-2025 11:00 AM,12-Feb-2025 11:00 AM,21-Feb-2025 05:00 PM,NA ,NA ,12-Feb-2025 11:00 AM,21-Feb-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","Construction of Paver Block road (I) from R Bada Babu house to Md Rafia house , Rehmat Nagar , Sunapali (II) from Md Mustaq house to Md Jakir house, Rehmat Nagar , Sunapali (III) from Md Kalam house to Md Abbas house Rehmat Nagar , Sunapali","Construction of Paver Block road (I) from R Bada Babu house to Md Rafia house , Rehmat Nagar , Sunapali (II) from Md Mustaq house to Md Jakir house, Rehmat Nagar , Sunapali (III) from Md Kalam house to Md Abbas house Rehmat Nagar , Sunapali",Please refer Tender documents. ,NA ,"17,29,385",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,"17,294",Yes,percentage,1.0%,Nil,Nil,"COMMISSIONER, SMC","New Office Building, SMC Durgapali,Sambalpur",1,ICICI BANK,Municipal Bodies||Sambalpur Municipal Corporation,27/SMC_SBP/2024-25,2025_ORULB_110243_26,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2827195,NANDA KISHORE BAG (S.C),20-Feb-2025 12:02 PM,Rejected-Technical,UNSUCCESSFUL,19-Nov-2025 11:11 AM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC
