S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
1.0,3045005.0,Debabrata Panda,INR,"5,024,844",EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB DIVN PARALAKHEMUNDI,2025_EICCL_117134_3,SE-PKD-RandB-DIVN-06/2025-26,"Construction of 1 No. D Type Quarter at Mohana (R and B) Sub-Division for the year 2025-26. (Civil, E.I. and P.H)",Technical,OS,Abhishek Sethi,15-Oct-2025 06:52 PM,technical_550068.pdf,Superintending Engineer,Internal,SE DAO EE JE,Abhishek Sethi,28-Nov-2025 01:48 PM,finsummary_550068.pdf (675.79 KB),Superintending Engineer,Internal,SE DAO EE JE,Abhishek Sethi,15-Oct-2025 06:55 PM,18-Oct-2025 12:00 PM,techsummary_550068.pdf (2251.28 KB),Finance,OS,Abhishek Sethi,28-Nov-2025 12:34 PM,finance_550068.pdf,BOQ Comparative Chart,28-Nov-2025,"INR 5,024,844",210.0,Abhishek Sethi,28-Nov-2025 01:52 PM,AOC.pdf (2699.00 KB),AWARD OF CONTRACT,1,3045005,Debabrata Panda,22-Aug-2025 07:34 PM,Accepted-AOC,Awarded,28-Nov-2025 01:53 PM,AOC,21-Aug-2025 10:00 AM,10-Sep-2025 12:00 PM,21-Aug-2025 10:00 AM,09-Sep-2025 05:00 PM,NA ,NA ,21-Aug-2025 10:00 AM,09-Sep-2025 05:00 PM,18-Oct-2025 12:00 PM,Superintending Engineer,Office of the Superintending Engineer Paralakhemundi R and B Division,"10,000",0.0,Nil,Nil,No,"59,200",Yes,fixed,,Nil,Nil,"Construction of 1 No. D Type Quarter at Mohana (R and B) Sub-Division for the year 2025-26. (Civil, E.I. and P.H)","Construction of 1 No. D Type Quarter at Mohana (R and B) Sub-Division for the year 2025-26. (Civil, E.I. and P.H)",Please refer Tender documents. ,NA ,"59,10,886",Civil Works - Buildings,NA ,Tender,90.0,210.0,Paralakhemundi,761200.0,NA ,NA ,NA ,Paralakhemundi,No ,No,1.0,Fee/PreQual/Technical,.pdf,VALID RC PAN GSTIN AFFIDAVIT,EIC-CIVIL||SERNB-CIRCLE-RAYAGADA||EERNB DIVN PARALAKHEMUNDI,SE-PKD-RandB-DIVN-06/2025-26,2025_EICCL_117134_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3068546,Sagar Kumar Panigrahi,09-Sep-2025 09:57 AM,Rejected-Finance,L2 bidder,28-Nov-2025 01:48 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,All Other Documents as per DTCN,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3053029,SANJAYA KUMAR GOUDA,28-Aug-2025 06:20 PM,Rejected-Technical,Not Qualified,15-Oct-2025 06:55 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC
