Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"4,000",0.0,Nil,Nil,No,"9,005",Yes,fixed,,Nil,Nil,21-Jul-2025 10:00 AM,31-Jul-2025 11:00 AM,21-Jul-2025 10:00 AM,30-Jul-2025 04:00 PM,NA ,NA ,21-Jul-2025 10:00 AM,30-Jul-2025 04:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, Affidavit and all other Document as per DTCN",Municipal Bodies||Gopalpur NAC,GPN-NAC-03/2025-26,2025_ORULB_115776_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Repair and Renovation of Drain behind Jagannath Pattnaik House near Electric Sub Station in Ward No 1 under Gopalpur NAC,Repair and Renovation of Drain behind Jagannath Pattnaik House near Electric Sub Station in Ward No 1 under Gopalpur NAC,Please refer Tender documents. ,NA ,"9,00,133",Civil Works - Others,NA ,Tender,60.0,NA ,Gopalpur,760010.0,NA ,NA ,NA ,"Executive Officer, Gopalpur NAC",No ,No,"Executive Officer, Gopalpur NAC","Executive Officer, Gopalpur NAC",AOC,1,3015668,CH SIMANCHALA,28-Jul-2025 06:18 PM,Rejected-AOC,Reject,20-Nov-2025 01:29 PM,20-Nov-2025,"INR 832,629",30.0,Purushottam Benia,20-Nov-2025 01:29 PM,Agreement.pdf (395.00 KB),Purushottam Beniya,Internal,,Purushottam Benia,20-Nov-2025 12:58 PM,techsummary_546575.pdf (170.02 KB),Purushottam Beniya,Internal,,Purushottam Benia,20-Nov-2025 01:13 PM,finsummary_546575.pdf (249.60 KB),Municipal Bodies||Gopalpur NAC,2025_ORULB_115776_1,GPN-NAC-03/2025-26,Repair and Renovation of Drain behind Jagannath Pattnaik House near Electric Sub Station in Ward No 1 under Gopalpur NAC,1.0,3015827.0,DHIREN KUMAR SETHY,INR,"832,629",Finance,Six Bidders are participated and all are accepted,Manajita Rath,31-Jul-2025 01:16 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC,2,3015827,DHIREN KUMAR SETHY,28-Jul-2025 08:41 PM,Accepted-AOC,Accept,20-Nov-2025 01:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,3011426,G Kamaraju Reddy,29-Jul-2025 10:09 PM,Rejected-AOC,Reject,20-Nov-2025 01:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,3015246,KAILASH NAYAK,28-Jul-2025 06:55 PM,Rejected-AOC,Reject,20-Nov-2025 01:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,3015814,MITU PUNDI,28-Jul-2025 07:53 PM,Rejected-AOC,Reject,20-Nov-2025 01:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,3016127,NAMITA NAYAK,29-Jul-2025 10:21 AM,Rejected-AOC,Reject,20-Nov-2025 01:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
