Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN,Regd Certificates,GSTIN,PAN etc...",02-Apr-2025 10:00 AM,15-Apr-2025 11:00 AM,02-Apr-2025 10:00 AM,11-Apr-2025 05:00 PM,NA ,NA ,02-Apr-2025 10:00 AM,11-Apr-2025 05:00 PM,Construction of Paver Block road from Sabesh Hotel to Hemanta Jena house in Ward No 04,Civil Work,Please refer to Tender Documents ,NA ,,Civil Works - Roads,NA ,Tender,180.0,60.0,Umerkote Municipality,764073.0,NA ,NA ,NA ,Umerkote Municipality,No ,No,1.0,ICICI BANK,Municipal Bodies||Umerkote Municipality,UKTM-MUN- 01/2025-26(18),2025_ORULB_112012_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,107",Yes,fixed,,Nil,Nil,Executive Officer,Umerkote Municipality,AOC,Smt. RADHA BHATRA,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality A.E Umerkote Municipality Accountant Umerkote Municipality,Aswini Kumar Patnaik,14-Oct-2025 01:30 PM,finsummary_534672.pdf (1713.72 KB),Municipal Bodies||Umerkote Municipality,2025_ORULB_112012_1,UKTM-MUN- 01/2025-26(18),Construction of Paver Block road from Sabesh Hotel to Hemanta Jena house in Ward No 04,1.0,2881101.0,NARAYAN PANIGRAHI,INR,"179,137",Finance,total five nos of bidders found in bidding.......,ALAK KUMAR ANUGULIA,25-Jul-2025 08:56 PM,,BOQ Comparative Chart,29-Oct-2025,"INR 179,137",60.0,Aswini Kumar Patnaik,11-Nov-2025 05:04 PM,AOC.pdf (430.00 KB),LOA issued in favour of NARAYAN PANIGRAHI as he is qualified as L1 bidder......,1,2879872,HATIA ROUT,09-Apr-2025 05:20 PM,Rejected-Finance,L2 bidder,14-Oct-2025 01:30 PM,Smt. Radha Bhatra,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality J.E Umerkote Municipality Accountant Umerkote Municipality,ALAK KUMAR ANUGULIA,26-Jul-2025 08:03 PM,techsummary_534672.pdf (14371.10 KB),AOC
,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2881101,NARAYAN PANIGRAHI,10-Apr-2025 09:01 PM,Accepted-AOC,qualified as L1 bidder...,11-Nov-2025 05:05 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2882044,SHANKAR NAYAK,11-Apr-2025 01:05 PM,Rejected-Finance,L2 bidder,14-Oct-2025 01:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2879395,SUBHASRI SAMAL,09-Apr-2025 06:57 AM,Rejected-Finance,L2 bidder,14-Oct-2025 01:30 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2878617,TAPAN KUMAR PATRA,08-Apr-2025 06:51 PM,Rejected-Finance,L2 bidder,14-Oct-2025 01:30 PM,,,,,,,AOC
