S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,"2,360",0.0,Nil,Nil,No,08-Aug-2024 03:00 PM,21-Aug-2024 11:00 AM,08-Aug-2024 03:00 PM,16-Aug-2024 05:00 PM,08-Aug-2024 03:00 PM ,16-Aug-2024 05:00 PM ,08-Aug-2024 03:00 PM,16-Aug-2024 05:00 PM,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No.05/2024-25,2024_ORULB_104146_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,500",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST AND EMD ONLINE,VAT, PAN, EPF REGISTRATION AND GST-IN CERTIFICATE OTHER DOCUMENTS",Repair and renovation of Sulav Souchalaya at Malachandia Chhaka near Rajabagicha Sweeper Sahi in Ward No. 28,Repair and renovation of Sulav Souchalaya at Malachandia Chhaka near Rajabagicha Sweeper Sahi in Ward No. 28,Please refer Tender documents. ,NA ,"2,50,000",Civil Works - Others,NA ,Tender,90.0,30.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane Badambadi",No ,No,Executive Engineer-CD-I,"At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012",AOC,Municipal Bodies||Cuttack Municipal Corporation,2024_ORULB_104146_2,MC(CMC)CTC_Div-I_No.05/2024-25,Repair and renovation of Sulav Souchalaya at Malachandia Chhaka near Rajabagicha Sweeper Sahi in Ward No. 28,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,17-Nov-2025 04:39 PM,finsummary_504484.pdf (395.27 KB),Finance,Three bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidder to be verified.,Subas Chandra Sahoo,21-Aug-2024 02:08 PM,finance_504484.pdf,BOQ Comparative Chart,1.0,2530139.0,PITAMBER MALIK,INR,"237,440",17-Nov-2025,"INR 237,440",30.0,Subas Chandra Sahoo,17-Nov-2025 04:43 PM,2024_ORULB_104146_2.pdf (395.00 KB),Work Order,1,2526961,NIHAR RANJAN MISHRA,16-Aug-2024 03:14 PM,Rejected-AOC,Rejected,17-Nov-2025 04:43 PM,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,17-Nov-2025 04:36 PM,techsummary_504484.pdf (395.27 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2530139,PITAMBER MALIK,16-Aug-2024 02:23 PM,Accepted-AOC,Accepted,17-Nov-2025 04:43 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2530122,SUBRAT KUMAR NAYAK,16-Aug-2024 02:06 PM,Rejected-AOC,Rejected,17-Nov-2025 04:43 PM,,,,,,,AOC
