Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,Three bidders participated and quoted same rate which are accepted.,Sonam Das,23-Dec-2024 12:08 PM,finance_519878.pdf,BOQ Comparative Chart,07-Nov-2025,"INR 169,491",30.0,Ansuman Parida,07-Nov-2025 01:41 PM,WO51.pdf (284.00 KB),1.0,2700631.0,MANAS RANJAN BARIK,INR,"169,491",Municipal Bodies||Nilgiri NAC,2024_ORULB_107995_51,NLGN _01/2024-25,Construction of Road and Cover Drain from MLA Bandha to Gada Behera House in Ward No .11,1,2697348,ASHOK KUMAR MOHAPATRA,16-Dec-2024 07:01 PM,Rejected-AOC,L2,07-Nov-2025 01:41 PM,Chairman Nilgiri NAC,Internal,,Ansuman Parida,09-Apr-2025 02:37 PM,techsummary_519878.pdf (512.65 KB),"Chairman, Nilgiri NAC",Internal,,Ansuman Parida,07-Nov-2025 01:37 PM,finsummary_519878.pdf (512.77 KB),AOC,600.0,0.0,Nil,Nil,No,1.0,ICICI BANK,09-Dec-2024 11:00 AM,18-Dec-2024 11:00 AM,09-Dec-2024 11:00 AM,17-Dec-2024 05:00 PM,NA ,NA ,09-Dec-2024 11:00 AM,17-Dec-2024 05:00 PM,Executive Officer,"Notified Area Council, Nilgiri, Balasore","1,695",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Nilgiri NAC,NLGN _01/2024-25,2024_ORULB_107995_51,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit and as per DTCN",Construction of Road and Cover Drain from MLA Bandha to Gada Behera House in Ward No .11,Construction of Road and Cover Drain from MLA Bandha to Gada Behera House in Ward No .11,Please refer Tender documents. ,NA ,"1,69,492",Civil Works - Roads,NA ,Tender,90.0,NA ,NILGIRI NAC,756040.0,NA ,NA ,NA ,O/O Nilgiri NAC,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,2,2700631,MANAS RANJAN BARIK,17-Dec-2024 02:04 PM,Accepted-AOC,L1,07-Nov-2025 01:41 PM,,,,,,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,2699372,RABINDRA NATH PARIDA,17-Dec-2024 02:27 PM,Rejected-AOC,L3,07-Nov-2025 01:41 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
