EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"1,180",Yes,fixed,,Nil,Nil,Municipal Bodies||Umerkote Municipality,UKTM-MUN- 01/2025-26(28),2025_ORULB_112053_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN,Regd Certificates,GSTIN,PAN etc...",Executive Officer,Umerkote Municipality,600.0,0.0,Nil,Nil,No,1.0,ICICI BANK,02-Apr-2025 10:00 AM,15-Apr-2025 11:00 AM,02-Apr-2025 10:00 AM,11-Apr-2025 05:00 PM,NA ,NA ,02-Apr-2025 10:00 AM,11-Apr-2025 05:00 PM,1.0,"Corrigendum for EMD, Tender value and BOQ",BOQ,,Construction of CC Drain and road from Prafulla pattnaik house Nunia Dhodi Drain in Ward No 07,Civil Work,Please refer to Tender Documents ,NA ,,Civil Works - Roads,Drain ,Tender,180.0,60.0,Umerkote Municipality,764073.0,NA ,NA ,NA ,Umerkote Municipality,No ,No,AOC,Municipal Bodies||Umerkote Municipality,2025_ORULB_112053_1,UKTM-MUN- 01/2025-26(28),Construction of CC Drain and road from Prafulla pattnaik house Nunia Dhodi Drain in Ward No 07,Smt. RADHA BHATRA,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality A.E Umerkote Municipality Accountant Umerkote Municipality,Aswini Kumar Patnaik,14-Oct-2025 05:49 PM,finsummary_534795.pdf (1713.72 KB),Finance,total eleven nos of bidders found in bidding......,ALAK KUMAR ANUGULIA,25-Jul-2025 10:38 PM,,BOQ Comparative Chart,1.0,2882443.0,SUDEEP BEPARI,INR,"10,029",1,2880338,ALEKHA CHANDRA MOHANTY,10-Apr-2025 01:12 PM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,29-Oct-2025,"INR 10,029",60.0,Aswini Kumar Patnaik,17-Nov-2025 12:01 PM,AOC.pdf (428.00 KB),LOA issued in favour of SUDEEP BEPARI as he is qualified as L1 bidder...,Smt. Radha Bhatra,Internal,Chairperson Umerkote Municipality BDO Umerkote E.O Umerkote Municipality M.E Umerkote Municipality J.E Umerkote Municipality Accountant Umerkote Municipality,ALAK KUMAR ANUGULIA,26-Jul-2025 06:06 PM,techsummary_534795.pdf (14371.10 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,2.0,"Corrigendum for EMD, Tender value and BOQ",Fee,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2880258,BALIRAM MANGARAJ,09-Apr-2025 11:49 PM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2880929,BIJAYANANDA PATI,10-Apr-2025 05:36 PM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2877047,KUSHA SAHU,06-Apr-2025 08:03 AM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2881572,MAHAMMAD SARUK,11-Apr-2025 04:01 AM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2881134,NARAYAN PANIGRAHI,10-Apr-2025 08:50 PM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,2879908,PRASANTA KUMAR MUDULI,09-Apr-2025 06:53 PM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,2881681,PRATAP KUMAR MALLICK,11-Apr-2025 11:36 AM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,9,2882047,SHANKAR NAYAK,11-Apr-2025 01:08 PM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,10,2879402,SUBHASRI SAMAL,09-Apr-2025 11:21 AM,Rejected-Finance,L2 bidder,14-Oct-2025 05:49 PM,,,,,,,,,,,,,,AOC
