S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Executive Officer,Balasore Municipality,"16,949",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Balasore Municipality,BM_07_2024_25,2025_ORULB_111842_22,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,24-Mar-2025 01:00 PM,08-Apr-2025 11:00 AM,24-Mar-2025 01:00 PM,07-Apr-2025 05:00 PM,NA ,NA ,24-Mar-2025 01:00 PM,07-Apr-2025 05:00 PM,RR of BT road at Heart Beat Gali in W.N 18,RR of BT road at Heart Beat Gali in W.N 18,Please refer Tender documents. ,NA ,"16,94,915",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756003.0,NA ,NA ,NA ,Balasore Municipality,No ,No,AOC,EO ME CP AE AEE,Internal,,Pranabananda Sahu,28-Nov-2025 05:01 PM,finsummary_534009.pdf (1595.11 KB),EO ME CP AE AEE,Internal,,Pranabananda Sahu,28-Nov-2025 04:58 PM,techsummary_534009.pdf (1595.11 KB),28-Nov-2025,"INR 1,694,915",60.0,Pranabananda Sahu,28-Nov-2025 05:02 PM,WO0722.pdf (2172.00 KB),1.0,2877717.0,Debendra Tarai,INR,"1,525,592.99",Municipal Bodies||Balasore Municipality,2025_ORULB_111842_22,BM_07_2024_25,RR of BT road at Heart Beat Gali in W.N 18,1,2877828,Anjan Kumar Samal,07-Apr-2025 12:36 PM,Rejected-Finance,L1,28-Nov-2025 05:01 PM,Finance,Tender opened successfully,Pradeep Kumar Nayak,08-Apr-2025 12:46 PM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2877328,BHABANI SHANKAR MOHAPATRA,06-Apr-2025 03:39 PM,Rejected-Finance,L1,28-Nov-2025 05:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2877717,Debendra Tarai,07-Apr-2025 01:44 PM,Accepted-AOC,WO,28-Nov-2025 05:02 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2876505,GOPAL KRUSHNA MOHANTY,07-Apr-2025 04:00 PM,Rejected-Technical,OK,28-Nov-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2873743,MADAN BEHERA,31-Mar-2025 10:34 AM,Rejected-Technical,L3,28-Nov-2025 04:58 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2874132,PRASANTA KUMAR PANDA,31-Mar-2025 08:10 PM,Rejected-Finance,L1,28-Nov-2025 05:01 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2876781,SUJIT KUMAR MAJHI,07-Apr-2025 04:13 PM,Rejected-Technical,L2,28-Nov-2025 04:58 PM,,,,,,,AOC
