Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,"2,74,400",Yes,fixed,,Nil,Nil,07-Aug-2025 06:55 PM,25-Aug-2025 10:30 AM,07-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,NA ,NA ,07-Aug-2025 06:55 PM,22-Aug-2025 05:00 PM,22-Sep-2025 10:30 AM,Constn. of 8 nos. F type Staff Qtrs. at Bahanaga Fire Station in Balasore District,Building Work,Please refer Tender documents. ,NA ,"2,74,39,465",Civil Works - Buildings,NA ,Tender,90.0,300.0,Balasore,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,ICICI BANK,Orissa State Police Housing and Welfare Corporation Ltd,09/OPHWC/2025-26,2025_OSPHW_116602_12,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Finance,financial bid opened,MONALISHA PADHY,22-Sep-2025 11:29 AM,,BOQ Comparative Chart,AS PER AS TC MINUTES,Internal,AS PER AS TC MINUTES,ANANDA CHANDRA PANDA,20-Sep-2025 07:23 PM,22-Sep-2025 10:30 AM,techsummary_548736.pdf (322.44 KB),Technical,4 Nos. of bidders have been participated,LAXMIPRIYA NAYAK,26-Aug-2025 05:29 PM,,AS PER AS ACCEPTANCE,Internal,AS PER AS ACCEPTANCE,Bikram Keshari Malla,03-Nov-2025 07:02 PM,finsummary_548736.pdf (361.97 KB),03-Nov-2025,"INR 24,198,864",300.0,Bikram Keshari Malla,03-Nov-2025 07:06 PM,BAHANAGA.pdf (79.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 31.10.2025,1,3044420,BISWAJIT ROUT,22-Aug-2025 01:39 PM,Accepted-AOC,QUALIFIED BIDDER,03-Nov-2025 07:06 PM,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_116602_12,09/OPHWC/2025-26,Constn. of 8 nos. F type Staff Qtrs. at Bahanaga Fire Station in Balasore District,1.0,3044420.0,BISWAJIT ROUT,INR,"24,198,864",AOC
,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3044330,DEEPAK KUMAR JENA,22-Aug-2025 01:42 PM,Rejected-Finance,DUE TO L2 BIDDER,03-Nov-2025 07:02 PM,,,,,,,,,,AOC
,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3044073,MS DIBYANSU CONSTRUCTION PVT. LTD.,22-Aug-2025 02:50 PM,Rejected-Technical,Non securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m),20-Sep-2025 07:23 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3043065,SHANTANU KUMAR DASH,20-Aug-2025 10:35 PM,Rejected-Finance,DUE TO L2 BIDDER,03-Nov-2025 07:02 PM,,,,,,,,,,AOC
